============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0        11020.3              2           7664  0000000000000000  0000000000000000
      1         324536         900980           3494  0000000000000001  0000000000000001
      2       0.999999              3              0  088f2dd79f2b6b3b  08cf91da18f7875c
      3       0.333333              3              0  088f2dd79f2b6b3b  098495169376ed76
      4        3798.33           6517             31  088f2dd79f2b6b3b  3bc5bddcaebe0087
      5        95.9999              8              0  088f2dd79f2b6b3b  8897f55f44cc3dd9
      6        368.333            876             11  088f2dd79f2b6b3b  c3335f406c7a7376
      7        2015.66          10987            128  088f2dd79f2b6b3b  e9d722d36e2cd95f
      8       0.666666              6              0  0d7c702adeba68b0  01136ae87d5e1065
      9       0.666666              4              1  0d7c702adeba68b0  162490816833d712
     10       0.666666              8              1  0d7c702adeba68b0  1739b5654d8a08e8
     11       0.666666              3              1  0d7c702adeba68b0  2cb85b2d8f7c5de0
     12            201             39              1  0d7c702adeba68b0  340a9d5a6df147c4
     13       0.666666              8              1  0d7c702adeba68b0  385c789beda8faeb
     14              3             33              1  0d7c702adeba68b0  3c61439fcb85b7d1
     15        1.33333              4              0  0d7c702adeba68b0  6cf94d685504090c
     16       0.666666              7              1  0d7c702adeba68b0  746a32573f3d9aeb
     17       0.999999              7              1  0d7c702adeba68b0  76cb76eaf7376e4b
     18       0.333333              3              1  0d7c702adeba68b0  b0c2b45feaa2ca99
     19       0.999999             11              1  0d7c702adeba68b0  b7e6fce6015f97fb
     20       0.333333              4              1  0d7c702adeba68b0  c221b97b98608c08
     21       0.333333              4              0  0d7c702adeba68b0  e8f417ac367535c5
     22            117              8              1  0ee541192f5e1fac  0d6f3e4a437b32c5
     23        3.33333              7              0  0ee541192f5e1fac  8b374057040a4437
     24            169             68              8  0ee541192f5e1fac  97e862ae595d4113
     25        61.9999              5              1  24625a002a73f09a  002df45e960741fb
     26       0.333333              3              1  24625a002a73f09a  0708aa6592501447
     27        1.66667             15              3  24625a002a73f09a  07fb2f2ab903db08
     28        1.33333              6              0  24625a002a73f09a  0f3e902f286dcc86
     29        3.66666              5              1  24625a002a73f09a  12a45cb52d1e886a
     30            309             97              1  24625a002a73f09a  149303bedffc9414
     31        68.6666              6              0  24625a002a73f09a  22c6cad5ba2f5ee8
     32        61.9999              5              1  24625a002a73f09a  26967053281112df
     33        78.6666             12              2  24625a002a73f09a  26fff31ee2bae32e
     34        75.9999              4              0  24625a002a73f09a  2cfe7b7f05dbb7ae
     35       0.333333              4              1  24625a002a73f09a  32455fd4e515ef92
     36        2.33333             15              1  24625a002a73f09a  3439f44a7c52ade2
     37        108.667             12              1  24625a002a73f09a  385c26f54d4bf2db
     38        24.6666             93              1  24625a002a73f09a  3b1f799dbded8e25
     39        8.99999             94              1  24625a002a73f09a  3cdd1fbb1cec582b
     40        1.33333             11              1  24625a002a73f09a  3d3e3af8f516aea2
     41       0.666666              5              1  24625a002a73f09a  3fd096d1e471e6d1
     42       0.666666              4              1  24625a002a73f09a  42d3f636a3d8cbee
     43       0.333333              3              1  24625a002a73f09a  46ad4a7db6b5d769
     44        75.6666              5              0  24625a002a73f09a  5f7b1fb77245d5d9
     45        8.66666             95              0  24625a002a73f09a  679c9c907e46e2e3
     46              2             24              1  24625a002a73f09a  693c97175c4ba59f
     47       0.333333              4              1  24625a002a73f09a  6bc8ac8bb60d7d68
     48       0.666666              4              1  24625a002a73f09a  717fdf38ff1a426d
     49        68.9999             17              2  24625a002a73f09a  74591c49652800bb
     50        79.9999             11              1  24625a002a73f09a  772500a0f8981022
     51       0.666666              7              0  24625a002a73f09a  78bfc3b38b2709a8
     52       0.999999              5              1  24625a002a73f09a  7bf892327847e71f
     53        1.33333             16              3  24625a002a73f09a  8b7da29ced26b63d
     54        15.3333             12              2  24625a002a73f09a  acc2ed1a3ffb6899
     55        78.6666             17              3  24625a002a73f09a  b0a87102fb351d29
     56       0.333333              4              0  24625a002a73f09a  bde07726d7280264
     57        61.6666              2              1  24625a002a73f09a  bf1f00e34a62a94d
     58        88.6666              5              1  24625a002a73f09a  cd62300bdb25f1fe
     59        63.9999             28              3  24625a002a73f09a  cfe5874fc742f988
     60       0.666666              3              1  24625a002a73f09a  e1b0a7e8187d0fb3
     61       0.666666              7              0  24625a002a73f09a  e7575d6ee136fac0
     62       0.333333              4              1  24625a002a73f09a  ee447ed3b9c15a0c
     63             25             99              1  24625a002a73f09a  f3be75233ccd537e
     64        62.6666             16              2  24625a002a73f09a  fd0ee1f9f05a260b
     65        2776.66           1714             20  24625a002a73f09a  fd7b7ee3ac7caffe
     66            167             13              1  24625a002a73f09a  ffca6503988b5422
     67        6.33333             58              0  2b9620fa6d7ced34  00dbf95111b336aa
     68        9.66666             66              1  2b9620fa6d7ced34  7ab984134d1a88e9
     69        61.6666             66              1  2b9620fa6d7ced34  817b601e4988cd5e
     70        14.3333            113              0  2b9620fa6d7ced34  be778fee53b32ef6
     71        1036.67            588              1  2b9620fa6d7ced34  d75d4eb03006e9d4
     72       0.666666              6              1  2ffb6bf2c0b05f55  033f7a29a8be584a
     73        2.66666              4              0  2ffb6bf2c0b05f55  0f14004a1aef5042
     74       0.333333              4              0  2ffb6bf2c0b05f55  1ee17b760e8581a2
     75       0.333333              3              1  2ffb6bf2c0b05f55  22978425eb0d0b94
     76              4             12              1  2ffb6bf2c0b05f55  2430055c9155d8f1
     77       0.333333              3              0  2ffb6bf2c0b05f55  2ab438d5d549a2d4
     78        1.33333              5              1  2ffb6bf2c0b05f55  33b5e843ea9e3c84
     79        1.33333              6              0  2ffb6bf2c0b05f55  393cef9dc79485f0
     80        87.3332             20              1  2ffb6bf2c0b05f55  3f301f8886988c39
     81        85.6666             11              1  2ffb6bf2c0b05f55  4026762ffd107355
     82       0.666666              5              1  2ffb6bf2c0b05f55  431e22d42eb9939c
     83        80.3333             15              1  2ffb6bf2c0b05f55  4a186138dc45c46d
     84        82.3333             13              2  2ffb6bf2c0b05f55  4ffe32b681c0912c
     85        8.99999             96              1  2ffb6bf2c0b05f55  506c2ac3abf8a5fc
     86       0.666666              5              1  2ffb6bf2c0b05f55  529da8bd684aa48c
     87        2.33333             19              4  2ffb6bf2c0b05f55  55ceaa9fb81dd396
     88       0.666666              5              1  2ffb6bf2c0b05f55  58315917a57ffda2
     89              2              4              0  2ffb6bf2c0b05f55  5eb89a57c35a01d4
     90        23.3333             97              0  2ffb6bf2c0b05f55  66f0068cc9c39b66
     91       0.999999              5              1  2ffb6bf2c0b05f55  7919bd802024f489
     92       0.333333              3              0  2ffb6bf2c0b05f55  7d3cf961505b65f0
     93        61.9999              5              1  2ffb6bf2c0b05f55  869c0d8fe38e1e51
     94       0.999999              5              1  2ffb6bf2c0b05f55  9e145661428ec59b
     95        19.6666             95              1  2ffb6bf2c0b05f55  a014de91ca43618b
     96        9.66666             94              0  2ffb6bf2c0b05f55  a56c933a89db73d1
     97        83.3332             17              2  2ffb6bf2c0b05f55  a6e6300ff4ebbee5
     98       0.333333              4              1  2ffb6bf2c0b05f55  a841faefb41731a7
     99        1.66667              7              1  2ffb6bf2c0b05f55  b1998fbf4ce81f2e
    100       0.999999             11              2  2ffb6bf2c0b05f55  d282cc739b5a0cae
    101       0.666666              4              1  2ffb6bf2c0b05f55  d9474db2122f5d0a
    102       0.666666              4              0  2ffb6bf2c0b05f55  e057e55ac84078ae
    103        89.3332             12              1  2ffb6bf2c0b05f55  e27bf0678e849bae
    104       0.999999             11              1  2ffb6bf2c0b05f55  e575f7582fbb7dfa
    105       0.999999              4              0  2ffb6bf2c0b05f55  e9b76fc7fee9460d
    106       0.666666              7              0  58ec2efa4130e1e4  0401085dce32d167
    107        26.3333             50              1  58ec2efa4130e1e4  145da97654a763fd
    108        871.332           1343              9  58ec2efa4130e1e4  98f1c0f1b36a0ee0
    109       0.666666              7              1  58ec2efa4130e1e4  c06e794cc2fc734c
    110        1.66667             14              1  58ec2efa4130e1e4  c8e6344f8ae1f521
    111        2.66666             14              1  58ec2efa4130e1e4  de9d49a923102113
    112       0.999999              9              0  58ec2efa4130e1e4  ea06a61d9ee1fc36
    113       0.999999              4              0  6a383e2c9a861969  34cc5938e870c5c8
    114        946.332            992             17  6a383e2c9a861969  683d9a6862f31377
    115        417.333            312             15  6a383e2c9a861969  6ac01869a3c31e27
    116              3              7              1  6a383e2c9a861969  71a2cefb30cd51a2
    117          13405          56481              2  6ac1ca4e11a5dfc8  0599d9c0dbbb94e8
    118          14156         135849              1  6ac1ca4e11a5dfc8  2a0965bb25e50784
    119        18.3333             80              0  6ac1ca4e11a5dfc8  3617cb6b3fc4ab16
    120        3.33333             30              1  6ac1ca4e11a5dfc8  8541ba9561d482bf
    121        23.3333             90              1  6ac1ca4e11a5dfc8  c928470e96fcb0cb
    122        33.3333            330              1  6ac1ca4e11a5dfc8  e083bf6fd5bcaeb5
    123       0.666666              7              1  83a6cf791a413035  05b55e63f31e5a98
    124       0.666666              5              0  83a6cf791a413035  0c565789af9d5045
    125        77.3333              4              0  83a6cf791a413035  16e6208b4d17eaa1
    126        69.9999              8              1  83a6cf791a413035  1ecc18bb3bd36d1f
    127       0.666666              5              0  83a6cf791a413035  22a80a16f96d929c
    128       0.666666              5              1  83a6cf791a413035  2fdeb33023fa2cda
    129       0.999999              8              1  83a6cf791a413035  3454a317af4e9c94
    130       0.666666              8              1  83a6cf791a413035  361ce5ed277d7611
    131       0.666666              6              0  83a6cf791a413035  488e518f19ca3810
    132        4.66666             17              2  83a6cf791a413035  57c29ddd89133041
    133       0.666666              5              1  83a6cf791a413035  585f32847ad40fe4
    134        332.666             96              1  83a6cf791a413035  5acc7baa749e18e3
    135        97.3332              6              1  83a6cf791a413035  5ba66c74b316b953
    136             27             94              0  83a6cf791a413035  5bbdee66a12888ab
    137       0.333333              3              1  83a6cf791a413035  6049e4a77901a8bb
    138        5.99999             68              1  83a6cf791a413035  63f6800914087e18
    139              3             33              1  83a6cf791a413035  6d0609013d9385ce
    140       0.666666              6              1  83a6cf791a413035  7708c9fdb27a8549
    141       0.666666              5              0  83a6cf791a413035  7b8e848bdc4ad4d3
    142       0.666666              5              0  83a6cf791a413035  86517b76c7e05696
    143        103.333              4              1  83a6cf791a413035  90b55c19c8a3dd0b
    144       0.333333              4              0  83a6cf791a413035  96358d5d16a4338d
    145            370             93              1  83a6cf791a413035  980f58a81b5e4066
