============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33022              3          12996  0000000000000000  0000000000000000
      1    3.45248e+06        1497509           8117  0000000000000001  0000000000000001
      2             99             30              2  0445e6e4169bfc8f  02422f1b7638b926
      3             76             25              1  0445e6e4169bfc8f  039ef9f420ebd3cf
      4             48             30              0  0445e6e4169bfc8f  102d06ecf394acdd
      5             75             24              1  0445e6e4169bfc8f  1755590d2865e8c8
      6            698            300              8  0445e6e4169bfc8f  19390eae9ce519a1
      7            142             36              1  0445e6e4169bfc8f  1e72fe18dde0235d
      8            134             50              1  0445e6e4169bfc8f  2e532073abe2996a
      9            159             54              2  0445e6e4169bfc8f  3255d0555040a65c
     10             54             36              0  0445e6e4169bfc8f  38493a9081c2dad8
     11             24             24              0  0445e6e4169bfc8f  3934b0ecbb8898f2
     12            155             60              1  0445e6e4169bfc8f  3e91476ba4b6754f
     13             40             40              0  0445e6e4169bfc8f  4822b007b8e3076c
     14             60             42              0  0445e6e4169bfc8f  536726126f234721
     15             40             40              0  0445e6e4169bfc8f  538f0d9b40c727db
     16             92             30              1  0445e6e4169bfc8f  5af57c85bad68305
     17             50             35              2  0445e6e4169bfc8f  63d8761676250b0f
     18           7846           2713             89  0445e6e4169bfc8f  6be49a0a69a88d36
     19            159             70              1  0445e6e4169bfc8f  70ae0cb536ec9c40
     20          47289          22973            182  0445e6e4169bfc8f  712955bfaca4bc6b
     21             54             36              0  0445e6e4169bfc8f  723c7f332f11c466
     22             50             35              1  0445e6e4169bfc8f  75dc42561dcc2e86
     23            104             42              1  0445e6e4169bfc8f  9446b594bff954ba
     24            252            132              0  0445e6e4169bfc8f  965961494d47ffc3
     25           1825           1018              1  0445e6e4169bfc8f  9777501ed26fb5e4
     26            124             36              1  0445e6e4169bfc8f  97d76f88b80f5d31
     27             91             25              1  0445e6e4169bfc8f  9a59ec70a6f64ca0
     28            341            110              2  0445e6e4169bfc8f  9b0ce11d0b5dff7f
     29             99             30              1  0445e6e4169bfc8f  b756337768619b65
     30             24             24              0  0445e6e4169bfc8f  b91522d3229f05be
     31             24             24              0  0445e6e4169bfc8f  bd0211e9b6973685
     32            139             54              1  0445e6e4169bfc8f  be58fd557242b76e
     33            316            132              3  0445e6e4169bfc8f  c2ae49216d46d391
     34             91             40              1  0445e6e4169bfc8f  cd93a28484063eda
     35            163             60              2  0445e6e4169bfc8f  d4224e6a9af45bb3
     36            159             54              1  0445e6e4169bfc8f  e29263248046bc90
