============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33022              3          12984  0000000000000000  0000000000000000
      1    3.62384e+06        1594283           8444  0000000000000001  0000000000000001
      2             99             30              2  0445e6e4169bfc8f  02422f1b7638b926
      3             76             25              1  0445e6e4169bfc8f  039ef9f420ebd3cf
      4             48             30              0  0445e6e4169bfc8f  102d06ecf394acdd
      5             75             24              1  0445e6e4169bfc8f  1755590d2865e8c8
      6            698            300             10  0445e6e4169bfc8f  19390eae9ce519a1
      7            142             36              1  0445e6e4169bfc8f  1e72fe18dde0235d
      8            134             50              1  0445e6e4169bfc8f  2e532073abe2996a
      9            159             54              2  0445e6e4169bfc8f  3255d0555040a65c
     10             54             36              0  0445e6e4169bfc8f  38493a9081c2dad8
     11             24             24              0  0445e6e4169bfc8f  3934b0ecbb8898f2
     12            155             60              1  0445e6e4169bfc8f  3e91476ba4b6754f
     13             40             40              0  0445e6e4169bfc8f  4822b007b8e3076c
     14             60             42              0  0445e6e4169bfc8f  536726126f234721
     15             40             40              0  0445e6e4169bfc8f  538f0d9b40c727db
     16             92             30              1  0445e6e4169bfc8f  5af57c85bad68305
     17             50             35              2  0445e6e4169bfc8f  63d8761676250b0f
     18           7954           2713             86  0445e6e4169bfc8f  6be49a0a69a88d36
     19            210             70              2  0445e6e4169bfc8f  70ae0cb536ec9c40
     20          47161          22973            200  0445e6e4169bfc8f  712955bfaca4bc6b
     21             54             36              0  0445e6e4169bfc8f  723c7f332f11c466
     22             50             35              1  0445e6e4169bfc8f  75dc42561dcc2e86
     23            104             42              1  0445e6e4169bfc8f  9446b594bff954ba
     24            244            132              0  0445e6e4169bfc8f  965961494d47ffc3
     25           1876           1018              2  0445e6e4169bfc8f  9777501ed26fb5e4
     26            124             36              1  0445e6e4169bfc8f  97d76f88b80f5d31
     27             91             25              1  0445e6e4169bfc8f  9a59ec70a6f64ca0
     28            290            110              2  0445e6e4169bfc8f  9b0ce11d0b5dff7f
     29             99             30              1  0445e6e4169bfc8f  b756337768619b65
     30             24             24              0  0445e6e4169bfc8f  b91522d3229f05be
     31             24             24              0  0445e6e4169bfc8f  bd0211e9b6973685
     32            139             54              2  0445e6e4169bfc8f  be58fd557242b76e
     33            324            132              2  0445e6e4169bfc8f  c2ae49216d46d391
     34             91             40              1  0445e6e4169bfc8f  cd93a28484063eda
     35            163             60              1  0445e6e4169bfc8f  d4224e6a9af45bb3
     36            159             54              1  0445e6e4169bfc8f  e29263248046bc90
     37          10791           4554             61  0445e6e4169bfc8f  e295c4ed3d53656d
     38            123             54              2  0445e6e4169bfc8f  e5d5c5668006113f
     39            955            570              1  0445e6e4169bfc8f  fb20099465046e8e
     40          36915           8192              0  1601f5cbea11108a  4e95f8d9d022e025
     41          13312           6144              0  1601f5cbea11108a  6c58f46d016de167
     42          31178          25506              0  1601f5cbea11108a  8d87132f92679dbf
     43          41984          10240              0  1601f5cbea11108a  9259d0225b0eb4df
     44          14387           8192              0  1601f5cbea11108a  c8671bfc661acc0d
     45           3716            969             45  17a27d9b3da1dc2e  0a4a25fec73c9ace
     46              8              5              0  17a27d9b3da1dc2e  0e571953a940d3c8
     47             59              5              2  17a27d9b3da1dc2e  12b4306394273bce
     48             62             11              1  17a27d9b3da1dc2e  17d33d4be86c4ad0
     49             55             11              1  17a27d9b3da1dc2e  181ad22e4aecd0e4
     50            217             92              1  17a27d9b3da1dc2e  1f210631ecb986aa
     51             55              4              2  17a27d9b3da1dc2e  21240b4f207273a2
     52              8              5              0  17a27d9b3da1dc2e  268e1ee954ecb5d5
     53             59              5              1  17a27d9b3da1dc2e  2a5b0b96ba7e71ca
     54            228             92              1  17a27d9b3da1dc2e  35448d80fb6bb006
     55             65              8              2  17a27d9b3da1dc2e  4924c2dc4636a3d3
     56             79             13              1  17a27d9b3da1dc2e  55da087794bf9852
     57              8              5              0  17a27d9b3da1dc2e  5a1fa0556d97a70a
     58             62              8              1  17a27d9b3da1dc2e  5f27010fa0fdee08
     59            185             92              0  17a27d9b3da1dc2e  682e493d5276d81b
     60              8              5              0  17a27d9b3da1dc2e  6fa9b5ce31e031e0
     61             59              5              2  17a27d9b3da1dc2e  85c876ef8e4c6e9e
     62              5              5              0  17a27d9b3da1dc2e  8ad7335abd830e3d
     63             63             12              2  17a27d9b3da1dc2e  9a8643c85a0f4409
     64             60              6              1  17a27d9b3da1dc2e  9ca293bef720a9c4
     65             59              5              1  17a27d9b3da1dc2e  9fe2adfdad2cf945
     66              8              5              0  17a27d9b3da1dc2e  a8591f3a7d38482a
     67            177             92              0  17a27d9b3da1dc2e  acb4cba9027afeb1
     68             66             11              1  17a27d9b3da1dc2e  b59e9ed97a5fce25
     69             59              5              1  17a27d9b3da1dc2e  b70819ed571ebf11
     70            137             19              4  17a27d9b3da1dc2e  cbfa7c3562a88814
     71              8              5              0  17a27d9b3da1dc2e  d00ca6cf6dc20799
     72            457            229              2  17a27d9b3da1dc2e  d34571f149589cdc
     73              5              5              0  17a27d9b3da1dc2e  d9072f4ec17894fd
     74              4              4              0  17a27d9b3da1dc2e  eabf8614042f24b6
     75            177             18              3  17a27d9b3da1dc2e  ecc4ddb435cdf2ea
     76              4              4              0  17a27d9b3da1dc2e  ee10df36aae81295
     77            185             19              4  17a27d9b3da1dc2e  f1d73074d9166175
     78            217             92              1  17a27d9b3da1dc2e  f79a04cfd55b46e9
     79             59              5              1  17a27d9b3da1dc2e  fa4411dba838cc0d
     80             85             11              2  17a27d9b3da1dc2e  fdddc66f54d1fdf4
     81           4147           4096              0  209943c9217e5975  0fde62bb8fc4e70b
     82             70             12              0  209943c9217e5975  125370a7a461a4b7
     83          15360           7168              0  209943c9217e5975  1c8ed4cb7294f978
     84          11763           5856              0  209943c9217e5975  1f0300976addedeb
     85             56              5              0  209943c9217e5975  1f1d767d00675b72
     86           4405           3421              0  209943c9217e5975  2290c96b12c6805d
     87             55              4              0  209943c9217e5975  232cb6a6895666cd
     88            267             92              0  209943c9217e5975  2adb8c5e5be39e7c
     89              8              5              0  209943c9217e5975  373cb96cbee76680
     90             63              6              0  209943c9217e5975  3e80a342fccb2345
     91             70              6              0  209943c9217e5975  400480c45dee03ef
     92              4              4              0  209943c9217e5975  4c36118290211a6b
     93            189             70              0  209943c9217e5975  520a0f729c5770a3
     94          59704          15360              0  209943c9217e5975  53874b4c04eb1556
     95          17090           9289              0  209943c9217e5975  77552644f22a842f
     96           2164           2164              0  209943c9217e5975  7b0f584c0ec62cf3
     97             55              4              0  209943c9217e5975  84e0050112eedd8a
     98           2252           2252              0  209943c9217e5975  87be1d327055db70
     99             67              7              0  209943c9217e5975  8858d2ad93af8977
    100          23166           4752              0  209943c9217e5975  99a04e23f6b96ce8
    101              4              4              0  209943c9217e5975  a5c2dda94758c6ba
    102             56              5              0  209943c9217e5975  aa497e7a95e70cc7
    103              9              6              0  209943c9217e5975  ad3c246abea84fe4
    104             10              5              0  209943c9217e5975  c1ba554b0b5bc306
    105              4              4              0  209943c9217e5975  c2a653011316a9ea
    106           4107           3120              0  209943c9217e5975  c2a9fa3b6e9d204c
    107             55              4              0  209943c9217e5975  c380080f8351e074
    108            920            632              0  209943c9217e5975  c5b60b813318c51a
    109            107              5              0  209943c9217e5975  c625149e6cc77d82
    110           1616           1616              0  209943c9217e5975  cdae0eb942ae8003
    111            367            316              0  209943c9217e5975  e31c0499e2824888
    112           1723            852              0  209943c9217e5975  e6bb95bc2f22b6e3
    113           4752           2970              0  209943c9217e5975  e93235fd803c22eb
    114             55              4              0  209943c9217e5975  fca4d18526718f42
    115           1373            324             18  36a8852be33d6213  0542964b9b7a1cbc
    116             59              8              1  36a8852be33d6213  3a18c6d471d40b0f
    117              8              8              0  36a8852be33d6213  46cd1bced2159d0d
    118           4888            958             60  36a8852be33d6213  4f597f2c55276400
    119            790            395              0  46f04fdd0c5e76fe  0c52f07f521b77d5
    120              9              6              0  46f04fdd0c5e76fe  20b78194d9a0a847
    121           1642            333              0  46f04fdd0c5e76fe  2abbe5f8fc83d76d
    122            569             92              0  46f04fdd0c5e76fe  2f069da2f09be955
    123              5              5              0  46f04fdd0c5e76fe  3fadf0bc4fe2360d
    124            771            432              0  46f04fdd0c5e76fe  3fc6d9a1e2ce7e73
    125              6              6              0  46f04fdd0c5e76fe  507116d30090decb
    126           2209            423              0  46f04fdd0c5e76fe  621a7b8d538c6b6e
    127           9417           4022              0  46f04fdd0c5e76fe  63a29b6fc7d3b7ba
    128            675            390              0  46f04fdd0c5e76fe  69b45d8295d1e2bc
    129            240            240              0  46f04fdd0c5e76fe  83e8d1abe8a77996
    130            154             88              0  46f04fdd0c5e76fe  84067c84d5986281
    131             60              6              0  46f04fdd0c5e76fe  8fad8e09cdd5b47d
    132            141             65              0  46f04fdd0c5e76fe  9083e61bd0346f02
    133            125            125              0  46f04fdd0c5e76fe  952d98b40ffb6927
    134            441            234              0  46f04fdd0c5e76fe  a71f30ffc3448397
    135             41             10              0  46f04fdd0c5e76fe  abaa2aa945fa4536
    136             55              4              0  46f04fdd0c5e76fe  c3faffd1faeafb1d
    137            434            248              0  46f04fdd0c5e76fe  ca2d8bda4295efc1
    138            683            395              0  46f04fdd0c5e76fe  dfe01ff5fa34e24c
    139            148            148              0  46f04fdd0c5e76fe  e3f29da9b767552d
    140             55              4              0  46f04fdd0c5e76fe  f22a6ce4b4083713
    141              0              0            962  4c1aac0c3b1bb23d  2df613caf308bc92
    142            180            135              0  5999f5b201485785  15ab19a6afd89561
    143             40             40              0  5999f5b201485785  41e09525d7ae3b89
    144            135             90              5  5999f5b201485785  420e0886d4918d91
    145            111             45              1  5999f5b201485785  53480ed18464a6ba
    146             20             20              0  5999f5b201485785  82d7bbafadeaa6ba
    147            150            105              2  5999f5b201485785  8c0e3c47b369af2f
    148            124             50              6  5999f5b201485785  b0187cff41bc779c
    149             50             35              0  5999f5b201485785  ba4105ac72bfb2d5
