============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33063              3          13143  0000000000000000  0000000000000000
      1    3.37764e+06        1406443           8625  0000000000000001  0000000000000001
      2              5              5              0  088f2dd79f2b6b3b  08cf91da18f7875c
      3              4              4              0  088f2dd79f2b6b3b  098495169376ed76
      4          21615           6898            225  088f2dd79f2b6b3b  3bc5bddcaebe0087
      5             99              9              1  088f2dd79f2b6b3b  8897f55f44cc3dd9
      6            436             27              6  088f2dd79f2b6b3b  c3335f406c7a7376
      7          30083          10250            237  088f2dd79f2b6b3b  e9d722d36e2cd95f
      8              4              4              0  0d7c702adeba68b0  01136ae87d5e1065
      9             57              6              1  0d7c702adeba68b0  162490816833d712
     10             65              7              1  0d7c702adeba68b0  1739b5654d8a08e8
     11             55              4              1  0d7c702adeba68b0  2cb85b2d8f7c5de0
     12            126             38              2  0d7c702adeba68b0  340a9d5a6df147c4
     13             60              6              1  0d7c702adeba68b0  385c789beda8faeb
     14            211             30              4  0d7c702adeba68b0  3c61439fcb85b7d1
     15              4              4              0  0d7c702adeba68b0  6cf94d685504090c
     16             54              7              2  0d7c702adeba68b0  746a32573f3d9aeb
     17             54              7              1  0d7c702adeba68b0  76cb76eaf7376e4b
     18             55              4              1  0d7c702adeba68b0  b0c2b45feaa2ca99
     19             69              9              1  0d7c702adeba68b0  b7e6fce6015f97fb
     20             55              4              1  0d7c702adeba68b0  c221b97b98608c08
     21              5              5              0  0d7c702adeba68b0  e8f417ac367535c5
     22             59              8              1  0ee541192f5e1fac  0d6f3e4a437b32c5
     23              8              8              0  0ee541192f5e1fac  8b374057040a4437
     24            508             66              8  0ee541192f5e1fac  97e862ae595d4113
     25             59              5              1  24625a002a73f09a  002df45e960741fb
     26             59              5              2  24625a002a73f09a  0708aa6592501447
     27            169             17              5  24625a002a73f09a  07fb2f2ab903db08
     28              8              5              0  24625a002a73f09a  0f3e902f286dcc86
     29             60              6              1  24625a002a73f09a  12a45cb52d1e886a
     30            212             92              2  24625a002a73f09a  149303bedffc9414
     31              8              5              0  24625a002a73f09a  22c6cad5ba2f5ee8
     32             59              5              2  24625a002a73f09a  26967053281112df
     33            114             12              3  24625a002a73f09a  26fff31ee2bae32e
     34              4              4              0  24625a002a73f09a  2cfe7b7f05dbb7ae
     35             59              5              1  24625a002a73f09a  32455fd4e515ef92
     36             86             15              1  24625a002a73f09a  3439f44a7c52ade2
     37             86             12              2  24625a002a73f09a  385c26f54d4bf2db
     38            228             92              2  24625a002a73f09a  3b1f799dbded8e25
     39            236             92              1  24625a002a73f09a  3cdd1fbb1cec582b
     40             61             11              1  24625a002a73f09a  3d3e3af8f516aea2
