============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          11007              2           7661  0000000000000000  0000000000000000
      1    1.13788e+06        9296768         127857  0000000000000001  0000000000000001
      2        14.3333             16              4  00cd149a786f0aab  009ef8b67f1fe58f
      3        3.33333             26              3  00cd149a786f0aab  05aff99e9a30de33
      4    1.80018e+07       91846835         148022  00cd149a786f0aab  0b1c6d7df0e37bcd
      5        7.66666              8              0  00cd149a786f0aab  0d84ea9be53443c4
      6            385             17              0  00cd149a786f0aab  141d2d52fa89b287
      7    1.74967e+06        3196322              1  00cd149a786f0aab  1bb822ba7bd7cb1b
      8    9.48242e+07       74145701        5756228  00cd149a786f0aab  1c4cd40b1c85e2c3
      9        1.66667             11              1  00cd149a786f0aab  1db88b4fca36bb19
     10    1.05155e+07        4493590          36067  00cd149a786f0aab  230e848ea99b0779
     11    4.33041e+08      202147253          66463  00cd149a786f0aab  2633d222ad0465d6
     12        627.666            294             22  00cd149a786f0aab  2709780be66dea10
     13        966.332           1425             53  00cd149a786f0aab  2f83da88f51d3cee
     14        11.3333             83              5  00cd149a786f0aab  38c2a170c28015d4
     15        4.66666             13              1  00cd149a786f0aab  3ca43e15f84cade5
     16        10.6667              8              6  00cd149a786f0aab  3f3d3f5ef4f6b46e
     17              3             24              4  00cd149a786f0aab  4bc66f1b60757840
     18         176880         154361           5822  00cd149a786f0aab  4fcfbd14119795df
     19       0.666666              8              0  00cd149a786f0aab  64cdfbfc472edb56
     20        602.333            373             24  00cd149a786f0aab  6a5398a22ab7dee9
     21        61.9999             10              2  00cd149a786f0aab  6a8c65c5ba8ccc64
     22     3.0246e+06        2428665         101299  00cd149a786f0aab  74fb4d60c4ceeb8f
     23    1.22286e+07        5356439           6091  00cd149a786f0aab  769030590867523e
     24        1814.66            908            105  00cd149a786f0aab  79b3f96d73725cb6
     25    1.24386e+06        7565992         741795  00cd149a786f0aab  7dd6147e45e80118
     26        427.666            134             25  00cd149a786f0aab  821cb16cb9e34333
     27        6.99999             35              5  00cd149a786f0aab  900b292a8a412ef3
     28        1.33333              8              4  00cd149a786f0aab  90c3b8b71571aeb6
     29        1030.67           1155             35  00cd149a786f0aab  a01b4bca2e728fb1
     30        814.333            884              7  00cd149a786f0aab  a04c70774a5ef9ee
     31    1.97015e+08      230122618       13854294  00cd149a786f0aab  a1e33e9635b0a60a
     32    3.54918e+06        3220569             14  00cd149a786f0aab  a58f936b05571808
     33     2.5361e+07      169068128          94559  00cd149a786f0aab  a93a2ad889978766
     34        2162.33           1693             69  00cd149a786f0aab  b56cb2948e710379
     35        4.66666             31              2  00cd149a786f0aab  b7b22362220deb11
     36          42665         108367            653  00cd149a786f0aab  bc5e7b9804a5ec3f
     37        719.666            936            107  00cd149a786f0aab  d21317f549311255
     38        3.66666             36              8  00cd149a786f0aab  d78edc4f08cbf688
     39    3.63012e+07       88540846             25  00cd149a786f0aab  e6bf4d03c47f7f7d
     40        8159.66           1512            243  00cd149a786f0aab  eda74cb56b3c7301
     41        15406.3          18708            634  00cd149a786f0aab  f6efeaae8e24fb37
     42         750036        2600338             16  00cd149a786f0aab  fdc8d828526bde40
     43        241.666            643              4  02b7cdad78333092  4d0d6abaf6ced069
     44        8037.33           8924            228  02b7cdad78333092  4df68cf257692b96
     45       0.666666              4              2  02b7cdad78333092  51e9d0162d953ff2
     46        6.66666              6              1  02b7cdad78333092  aab635a8e944a29e
     47        3422.33           3452            102  02b7cdad78333092  c3964e1d4e99585f
     48        106.667            238              4  02b7cdad78333092  d3fea09d3c155100
     49              2             13              1  1804b8d6265366b4  07f4b21e3d22cd67
     50        2.66666             14              1  1804b8d6265366b4  2698687ab74a03a2
     51       0.999999              9              1  1804b8d6265366b4  2ed8f5e28781a966
     52        6.33333             49              1  1804b8d6265366b4  52f68edba5da0659
     53        924.332           1339              8  1804b8d6265366b4  555fe6132aed6973
     54        1.33333             10              1  1804b8d6265366b4  b736410c0b3b9d21
     55       0.999999              9              0  1804b8d6265366b4  c4971953b77995eb
     56       0.333333              2              0  1f6192f89ea2f2f3  0133f81b74a9b6c1
     57        1.33333              7              1  1f6192f89ea2f2f3  1be912ef71fefc44
     58        77.9999              4              0  1f6192f89ea2f2f3  1d2b122df58823c7
     59       0.333333              2              0  1f6192f89ea2f2f3  27d742194c1f0d25
     60        13.6667             97              1  1f6192f89ea2f2f3  35bf660f723b512b
     61        1516.67            231              2  1f6192f89ea2f2f3  38ba09d5977c8fec
     62        996.666            960             25  1f6192f89ea2f2f3  5747f3fd44283369
     63       0.666666              4              0  1f6192f89ea2f2f3  5e081d71a6bbf2c0
     64       0.999999              6              1  1f6192f89ea2f2f3  718706310014d162
     65              2              8              1  1f6192f89ea2f2f3  947468bb83c4a253
     66        66.9999              5              1  1f6192f89ea2f2f3  9d07c7298f6a0b30
     67        68.9999             15              1  1f6192f89ea2f2f3  a1e6741a1b6f77fd
     68        61.9999              4              1  1f6192f89ea2f2f3  a817511143a786fa
     69       0.999999              5              1  1f6192f89ea2f2f3  a9d32922a196269a
     70       0.666666              6              1  1f6192f89ea2f2f3  bb9f05d20cea2ef3
     71            201              8              0  1f6192f89ea2f2f3  c073f656b4e0540e
     72       0.999999              5              1  1f6192f89ea2f2f3  d3445648e0df7cd3
     73            297             96              0  1f6192f89ea2f2f3  ef5bad216079093c
     74              4             20              1  2317c109d66f141e  0d21997db7d4fbee
     75        334.333           1172              1  2317c109d66f141e  1099240203d100c0
     76        4.33333             49              0  2317c109d66f141e  1318d7458e08e914
     77        3.33333             32              1  2317c109d66f141e  1a3d52fb0f3b6e23
     78        4.33333             49              1  2317c109d66f141e  2369a65ab83f330a
     79        3.33333             33              0  2317c109d66f141e  2daa056aa474162b
     80        66.3333             26              0  2317c109d66f141e  3188d54cc06bf2ce
     81        3.66666             36              0  2317c109d66f141e  3204e3cc87df149b
     82        15.3333             69              1  2317c109d66f141e  3abaf30ac863478a
     83        148.333            158              1  2317c109d66f141e  3f250d8c325390cf
     84        5.66666             61              1  2317c109d66f141e  435c3d89e6335052
     85              3             20              1  2317c109d66f141e  494f7cf0173c28e3
     86        7.33333             34              0  2317c109d66f141e  4c4a1d52346d5cf1
     87              3             28              0  2317c109d66f141e  5cfbb025853e697d
     88        12.3333             93              1  2317c109d66f141e  64359b9769e1d4c8
     89             24            157              0  2317c109d66f141e  656c6228f569a8b1
     90        14309.3          25272            123  2317c109d66f141e  6db92c487bcf0f41
     91        2.33333             27              0  2317c109d66f141e  839f189b3c026308
     92        3.33333             36              1  2317c109d66f141e  86940daf0d16a033
     93        28.3333            121              1  2317c109d66f141e  86a86ede2fc875f6
     94             17             35              0  2317c109d66f141e  89b6660bce3c2c2c
     95             34             43              1  2317c109d66f141e  8a2a970187ae0fe3
     96        5.66666             31              1  2317c109d66f141e  8b39d80040f7e3a2
     97              4             43              1  2317c109d66f141e  949a548f129e70dd
     98        5.66666             43              0  2317c109d66f141e  9f6ca00e0fcfb2cd
     99        15.3333             64              1  2317c109d66f141e  a93001b2ec1e0f16
    100           1364            705              1  2317c109d66f141e  b2a5bd037ac2e72f
    101        16.3333             38              1  2317c109d66f141e  bd54dd3df0b9dc67
    102        16.6666             70              1  2317c109d66f141e  c54e2485372b9e37
    103        1922.66           2841             45  2317c109d66f141e  d45d5dc7afa6038c
    104             11             43              2  2317c109d66f141e  e4c00b80fb4e0145
    105        6.99999             62              1  2317c109d66f141e  ea3638f535a230dc
    106        2.33333             21              0  2317c109d66f141e  f4103445025b9b11
    107        6.33333             56              1  2317c109d66f141e  f4801d8dde0dd1cb
    108        6.99999             77              1  2317c109d66f141e  f5749fcdb6e494cc
    109        68.6666            354              6  2317c109d66f141e  f58d264004586064
    110        2260.66           4698             30  2317c109d66f141e  f8b1490ada9a15eb
    111              3             28              1  2317c109d66f141e  ff1a0abcdce33fcf
    112       0.999999              8              1  240bb41aee18aede  00595d52823ea9c3
    113       0.999999              6              0  240bb41aee18aede  00e525168b7f3793
    114       0.666666              6              1  240bb41aee18aede  0a2d06666e07e6c3
    115        84.9999             17              1  240bb41aee18aede  111a49366625940b
    116        8.99999             98              1  240bb41aee18aede  12247bbce15e4808
    117              2             11              1  240bb41aee18aede  1362c11df017a9c0
    118              2             20              1  240bb41aee18aede  262a87887e733dad
    119        9.33332             95              0  240bb41aee18aede  34f128a02dc23663
    120        81.9999             17              2  240bb41aee18aede  397d26a03cfa5554
    121        86.3332             12              1  240bb41aee18aede  3b3ff40256acdfba
    122       0.666666              8              1  240bb41aee18aede  3c210caa1eaaf77a
    123       0.666666              5              1  240bb41aee18aede  444a62faac5791b2
    124       0.999999              6              1  240bb41aee18aede  4794909462440e04
    125        86.3332             13              2  240bb41aee18aede  4c2fbe44925922f0
    126        2.33333             19              4  240bb41aee18aede  5374aeec76157ac6
    127        20.3333             98              0  240bb41aee18aede  56635b351c4fa200
    128        234.333             95              1  240bb41aee18aede  6677e666005f72ed
    129       0.333333              4              0  240bb41aee18aede  6786ffbd0ef30a77
    130        2.66666              4              0  240bb41aee18aede  6aff8c995af584b2
    131       0.999999             11              2  240bb41aee18aede  74fbfd12205ba9ee
    132       0.666666              6              0  240bb41aee18aede  78ce64771f731444
    133       0.333333              3              1  240bb41aee18aede  88a7e02eb6397361
    134        220.666            227              2  240bb41aee18aede  8b18a7f2a7b3900d
    135        1.33333              5              1  240bb41aee18aede  93e614841143f61a
    136        7.99999             11              1  240bb41aee18aede  93ffa032cc3b3836
    137        28.6666             97              1  240bb41aee18aede  99150e94d8d39d40
    138       0.999999              6              0  240bb41aee18aede  a370ec2fcc670f63
    139        87.9999             11              1  240bb41aee18aede  a752588e33be74f8
    140              2              5              1  240bb41aee18aede  a8d6c12ded731602
    141        1.33333              6              0  240bb41aee18aede  abc86cb522019ebd
    142        61.3333              4              1  240bb41aee18aede  b156482ca7907109
    143       0.666666              5              1  240bb41aee18aede  c1ba5593a323f66d
    144       0.999999              6              0  240bb41aee18aede  dadaa8f5b930b5f9
    145       0.666666              4              1  240bb41aee18aede  dcf1d3b441e7544b
    146       0.999999              4              0  240bb41aee18aede  dd4a0eeb2c94b6fa
    147              4              6              1  240bb41aee18aede  e4ca507eb357c62a
    148       0.999999              6              1  28b203d8bf5c526d  02f07deafec047bf
    149        15.3333             12              2  28b203d8bf5c526d  04cfb8c528077220
    150       0.666666              4              1  28b203d8bf5c526d  08c922515bfe3bc1
    151       0.333333              4              0  28b203d8bf5c526d  0c20eeb5816e7698
    152        36.3333             95              0  28b203d8bf5c526d  0c30be91e40b438c
    153        63.3333             19              2  28b203d8bf5c526d  14352ca3c2e16f65
    154        2.66666             31              4  28b203d8bf5c526d  2a2d47400538e1c6
    155           2594           1715             20  28b203d8bf5c526d  2a81dd6208e26989
    156       0.333333              4              1  28b203d8bf5c526d  481cce1cf77fe725
    157        1046.67            229              1  28b203d8bf5c526d  49724af2180e7984
    158              2              2              0  28b203d8bf5c526d  4d5f8fe3190b996a
    159        9.33332             95              0  28b203d8bf5c526d  4df37d92c7c33dac
    160        62.3333              5              0  28b203d8bf5c526d  4f08dac202cf7102
    161       0.666666              7              1  28b203d8bf5c526d  51a2171f1c56f70b
    162       0.999999              6              1  28b203d8bf5c526d  57f65a91b5018ff3
    163        62.6666             16              2  28b203d8bf5c526d  5bce5b930dd1f399
    164        224.666             12              1  28b203d8bf5c526d  5ef51fdc3b6201e8
    165        62.9999              4              0  28b203d8bf5c526d  67eea08b35ae3603
    166        8.99999             95              1  28b203d8bf5c526d  6a93ffcf5f228195
    167        77.3333             16              2  28b203d8bf5c526d  6ab0d4259701ffa3
    168       0.999999             12              2  28b203d8bf5c526d  6dacd9dd365de855
    169        78.3333             13              2  28b203d8bf5c526d  6dccaa47f0aaaea9
    170       0.999999              4              0  28b203d8bf5c526d  7d8b5020726dd727
    171        1.66667             15              2  28b203d8bf5c526d  83011f463a5b1b7e
    172        20.3333             94              0  28b203d8bf5c526d  86dfc6061b8efc13
    173       0.666666              6              1  28b203d8bf5c526d  915fd871ae5ea370
    174       0.666666              5              0  28b203d8bf5c526d  9396f34c6f979001
    175        161.333             13              1  28b203d8bf5c526d  949cf8d4d9d5adfe
    176       0.999999              6              1  28b203d8bf5c526d  9d27e0999809aa3c
    177        1.66667             19              3  28b203d8bf5c526d  9ec8f19e503f2ea0
    178        80.6666             11              1  28b203d8bf5c526d  a68c027c00427e59
    179              2              5              0  28b203d8bf5c526d  a7b87b6594148046
    180        61.3333              3              1  28b203d8bf5c526d  a7fc185837e6c35b
    181        77.6666              4              0  28b203d8bf5c526d  a98b3fe87ecb10ac
    182       0.666666              6              1  28b203d8bf5c526d  a9b5caef1030b025
    183        1.33333              3              0  28b203d8bf5c526d  afb7c09a1f46346f
    184       0.666666              4              1  28b203d8bf5c526d  b33a5fda64183541
    185              4              5              1  28b203d8bf5c526d  ba208d909d76f28f
    186              2             20              0  28b203d8bf5c526d  c03f32145acfd524
    187        83.3333             15              2  28b203d8bf5c526d  ce1c11d0f470ce9f
    188            335            100              0  28b203d8bf5c526d  e2cf64ec2d33090f
    189              2              5              1  28b203d8bf5c526d  fbbec65827222b7a
    190       0.999999              6              1  28b203d8bf5c526d  fd97e2146d99e500
    191        2.66666              8              1  2dc8bf9cfdb6e5d0  3ee04d87977513de
    192        29.3333             67              9  2dc8bf9cfdb6e5d0  8b719609db647817
    193              4              9              0  2dc8bf9cfdb6e5d0  9687d5c830166ce1
    194    7.89381e+07      121844374       10553763  36740401140d08e9  0692b64d93b55a84
    195    1.71932e+08      303455534         564063  36740401140d08e9  51f6f0168ce25263
    196        42803.3         106721            689  36740401140d08e9  54ad02c08d38559b
    197        6.99999             48              5  36740401140d08e9  5b963e7c00e6869b
    198    5.86196e+06        4919056           1052  36740401140d08e9  636f470884a200c1
    199          17409          18693            712  36740401140d08e9  703c8626ee000827
    200             14            101             26  36740401140d08e9  80d172eae2dd3ed4
    201    4.60377e+07      158619943           2348  36740401140d08e9  88cdcf8ae4fc80b9
    202              5             28              0  36740401140d08e9  8a89bdd8739f8d32
    203    2.90357e+06        4517703         800785  36740401140d08e9  904ba4a11286aca4
    204        1301.67             16              6  36740401140d08e9  cd918bd5ac43d749
    205        7.99999             32              4  36740401140d08e9  dac316721b97b55c
    206             32            119             28  36740401140d08e9  e980c443c0726709
    207    5.61645e+06        5736531        1523561  36740401140d08e9  f9a7c16dfb0747ef
    208              3             22              1  407c4b1c74a7b015  0eaa97acfbae6ad2
    209       0.666666              7              0  407c4b1c74a7b015  1586750efe886383
    210        26.6666             49              1  407c4b1c74a7b015  16cd3e629db2b572
    211        1.66667             14              1  407c4b1c74a7b015  2c2b43bc7e23c1a1
    212           2912           2941             33  407c4b1c74a7b015  33ef4d71a09f95ae
    213        4.66666              6              1  4c6d888353cd4f1a  1ae7cf021dd6a3f9
