============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33023              3          13156  0000000000000000  0000000000000000
      1    3.69526e+06        1650861          14945  0000000000000001  0000000000000001
      2             66             15              1  07823fdfb6f9703f  1252a3979cf71f5f
      3            180             69              1  07823fdfb6f9703f  177f18a8462e95b4
      4             93             24              1  07823fdfb6f9703f  794494a0712d93ee
      5             81             21              1  07823fdfb6f9703f  9f846c34b57e657f
      6             75             15              1  07823fdfb6f9703f  a6b8f4c402554b3f
      7           4020           1382             42  07823fdfb6f9703f  c696ae931db4f6f6
      8             12             12              0  07823fdfb6f9703f  fa37038f5fd246cd
      9              8              5              0  0a8501e14dc8105c  0379f56bd60e8568
     10              8              5              0  0a8501e14dc8105c  0ce5745bc8e406de
     11            656            162              0  0a8501e14dc8105c  0cecf061135bbe90
     12             69              5              0  0a8501e14dc8105c  0e31d82119907bec
     13              4              4              0  0a8501e14dc8105c  1aff112aa0646e76
     14              4              4              0  0a8501e14dc8105c  2234172c32b63762
     15            330            119              0  0a8501e14dc8105c  2bfa6ec5ea77903e
     16            169             92              0  0a8501e14dc8105c  2ed87121af2b7ea2
     17           3049           1199              0  0a8501e14dc8105c  3b0d51d1885a88a1
     18             57              6              0  0a8501e14dc8105c  40199dbc4c5c9db4
     19             71              7              0  0a8501e14dc8105c  42415bb53fd6c965
     20              9              6              0  0a8501e14dc8105c  47ce0574e987c5fd
     21              8              5              0  0a8501e14dc8105c  4888df834dfc1e96
     22              4              4              0  0a8501e14dc8105c  4b9daf8b2d5abb69
     23             44             44              0  0a8501e14dc8105c  546835811e65c56d
     24            573             85              0  0a8501e14dc8105c  55e8fb2d8053720a
     25             69              5              0  0a8501e14dc8105c  5eb180ae3633e48e
     26            180              9              0  0a8501e14dc8105c  608cf503d98e274e
     27             65             10              0  0a8501e14dc8105c  60c49916ab48e104
     28             63              9              2  0a8501e14dc8105c  6325db140e7362f9
     29            117              5              0  0a8501e14dc8105c  71546ca885749424
     30            133             11              0  0a8501e14dc8105c  78a3e79e79697399
     31            132              6              0  0a8501e14dc8105c  8b5efcc9b410ffe6
     32             67              6              0  0a8501e14dc8105c  92f9fbfec5c9c20f
     33              0              0              2  0a8501e14dc8105c  94f3476024415311
     34            742            192              0  0a8501e14dc8105c  97e5f56451a62e2b
     35            508             66              0  0a8501e14dc8105c  a5ca22e0e01c3ea9
     36             69              5              0  0a8501e14dc8105c  a88dc94376a29bab
     37           4405           3421              1  0a8501e14dc8105c  aac6b68c3e5a9b82
     38            217            117              0  0a8501e14dc8105c  af024d914a2544bd
     39            298             75              0  0a8501e14dc8105c  b8601e852fe4d598
     40            604             92              0  0a8501e14dc8105c  c14f17bb98e3e236
     41              8              5              0  0a8501e14dc8105c  c1bab6280cdf8831
     42              4              4              0  0a8501e14dc8105c  c3d4e86d735d0478
     43              8              5              0  0a8501e14dc8105c  c3ef892568a8db24
     44              4              4              0  0a8501e14dc8105c  d35378895de317f0
     45             69              5              0  0a8501e14dc8105c  db52b498159bf83f
     46          15675           2131              0  0a8501e14dc8105c  e0c6152297f04f4c
     47            159             14              3  0a8501e14dc8105c  e30516645664df96
     48             70              6              0  0a8501e14dc8105c  e52985737a12b278
     49           4056           3120              0  0a8501e14dc8105c  f21142d2e25c052d
     50            109              7              0  0a8501e14dc8105c  f8ab94679cdf4a38
     51             65              4              0  0a8501e14dc8105c  fbacdf32655961c4
     52            120              8              0  13b4b854f95f0cfc  1516218faa7b89f3
     53            120              8              0  13b4b854f95f0cfc  2ad8837520a504ae
     54            944             68              0  13b4b854f95f0cfc  47ad7bc13f5b9e52
     55             10             10              0  13b4b854f95f0cfc  48c25fe4aa951895
     56            120              8              0  13b4b854f95f0cfc  68a00169e8a15df1
