============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33023              3          13060  0000000000000000  0000000000000000
      1    3.49718e+06        1433743           8714  0000000000000001  0000000000000001
      4          96588          42770            467  00cd149a786f0aab  0b1c6d7df0e37bcd
      6             24             24              0  00cd149a786f0aab  141d2d52fa89b287
      7           5169           2495             38  00cd149a786f0aab  1bb822ba7bd7cb1b
      8         287269          38493           1106  00cd149a786f0aab  1c4cd40b1c85e2c3
     10           3544           3493             53  00cd149a786f0aab  230e848ea99b0779
     11         357228         191996           1955  00cd149a786f0aab  2633d222ad0465d6
     13         198928          90658             52  00cd149a786f0aab  2f83da88f51d3cee
     16             68              8              5  00cd149a786f0aab  3f3d3f5ef4f6b46e
     18           2963            259             14  00cd149a786f0aab  4fcfbd14119795df
     19             13              7              0  00cd149a786f0aab  64cdfbfc472edb56
     21            368             11              3  00cd149a786f0aab  6a8c65c5ba8ccc64
     22          21268           3493            150  00cd149a786f0aab  769030590867523e
     24          71384           9984            322  00cd149a786f0aab  7dd6147e45e80118
     25           3255            156             25  00cd149a786f0aab  821cb16cb9e34333
     26            474             78              4  00cd149a786f0aab  900b292a8a412ef3
     29          29098          11916             35  00cd149a786f0aab  a04c70774a5ef9ee
     30    1.21658e+06         191996           5303  00cd149a786f0aab  a1e33e9635b0a60a
     31           6803           4160             55  00cd149a786f0aab  a58f936b05571808
     32         138351         137140           1275  00cd149a786f0aab  a93a2ad889978766
     33          42965          16454            183  00cd149a786f0aab  b56cb2948e710379
     35         238844         124692           1327  00cd149a786f0aab  bc5e7b9804a5ec3f
     36    2.55798e+06        1188258            525  00cd149a786f0aab  d21317f549311255
     37            856             78              3  00cd149a786f0aab  d78edc4f08cbf688
     38          65660          47047            367  00cd149a786f0aab  e6bf4d03c47f7f7d
     39           2472            636             24  00cd149a786f0aab  eda74cb56b3c7301
     40         231029          96253           1439  00cd149a786f0aab  f6efeaae8e24fb37
     41           3328           3328             36  00cd149a786f0aab  fdc8d828526bde40
     42           1441            653              0  02b7cdad78333092  4d0d6abaf6ced069
     43          26491           8924              0  02b7cdad78333092  4df68cf257692b96
     44             59              5              0  02b7cdad78333092  51e9d0162d953ff2
     45             59              5              0  02b7cdad78333092  aab635a8e944a29e
     46          12601           3555              0  02b7cdad78333092  c3964e1d4e99585f
     47            568            244              0  02b7cdad78333092  d3fea09d3c155100
     48            728             45              2  0425062c4766f5d3  61e7572410003ce9
     49             71             14              1  1804b8d6265366b4  07f4b21e3d22cd67
     50             79             16              1  1804b8d6265366b4  2698687ab74a03a2
     51             61             10              1  1804b8d6265366b4  2ed8f5e28781a966
     52            259             50              3  1804b8d6265366b4  52f68edba5da0659
     53           3653           1333             36  1804b8d6265366b4  555fe6132aed6973
     54             67             10              1  1804b8d6265366b4  b736410c0b3b9d21
     55              8              8              0  1804b8d6265366b4  c4971953b77995eb
     56              8              5              0  1f6192f89ea2f2f3  0133f81b74a9b6c1
     57             65              8              1  1f6192f89ea2f2f3  1be912ef71fefc44
     58              4              4              0  1f6192f89ea2f2f3  1d2b122df58823c7
     59              4              4              0  1f6192f89ea2f2f3  27d742194c1f0d25
     60            220             92              1  1f6192f89ea2f2f3  35bf660f723b512b
     61            482            231              3  1f6192f89ea2f2f3  38ba09d5977c8fec
     62           3863            953             45  1f6192f89ea2f2f3  5747f3fd44283369
     63              4              4              0  1f6192f89ea2f2f3  5e081d71a6bbf2c0
     64             60              6              1  1f6192f89ea2f2f3  718706310014d162
     65             62             11              1  1f6192f89ea2f2f3  947468bb83c4a253
     66             56              5              1  1f6192f89ea2f2f3  9d07c7298f6a0b30
     67             80             14              1  1f6192f89ea2f2f3  a1e6741a1b6f77fd
     68             59              5              1  1f6192f89ea2f2f3  a817511143a786fa
     69             62              8              1  1f6192f89ea2f2f3  a9d32922a196269a
     70             59              5              1  1f6192f89ea2f2f3  bb9f05d20cea2ef3
     71             11              8              0  1f6192f89ea2f2f3  c073f656b4e0540e
     72             49              5              1  1f6192f89ea2f2f3  d3445648e0df7cd3
     73            192             92              0  1f6192f89ea2f2f3  ef5bad216079093c
     74             76             25              1  2317c109d66f141e  0d21997db7d4fbee
     75           2061           1172              2  2317c109d66f141e  1099240203d100c0
     76             70             49              0  2317c109d66f141e  1318d7458e08e914
     77            107             35              1  2317c109d66f141e  1a3d52fb0f3b6e23
