============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33023              3          13131  0000000000000000  0000000000000000
      1      3.344e+06        1403483           8294  0000000000000001  0000000000000001
      2             66             15              1  07823fdfb6f9703f  1252a3979cf71f5f
      3            180             69              2  07823fdfb6f9703f  177f18a8462e95b4
      4             93             24              1  07823fdfb6f9703f  794494a0712d93ee
      5             81             21              1  07823fdfb6f9703f  9f846c34b57e657f
      6             75             15              2  07823fdfb6f9703f  a6b8f4c402554b3f
      7           4254           1382             44  07823fdfb6f9703f  c696ae931db4f6f6
      8             12             12              0  07823fdfb6f9703f  fa37038f5fd246cd
      9              8              5              0  0a8501e14dc8105c  0379f56bd60e8568
     10              8              5              0  0a8501e14dc8105c  0ce5745bc8e406de
     11            169             93              0  0a8501e14dc8105c  0cecf061135bbe90
     12             59              5              0  0a8501e14dc8105c  0e31d82119907bec
     13              4              4              0  0a8501e14dc8105c  1aff112aa0646e76
     14              4              4              0  0a8501e14dc8105c  2234172c32b63762
     15            275             92              0  0a8501e14dc8105c  2bfa6ec5ea77903e
     16            161             92              0  0a8501e14dc8105c  2ed87121af2b7ea2
     17           3122           1199              0  0a8501e14dc8105c  3b0d51d1885a88a1
     18             57              6              0  0a8501e14dc8105c  40199dbc4c5c9db4
     19             61              7              0  0a8501e14dc8105c  42415bb53fd6c965
     20              9              6              0  0a8501e14dc8105c  47ce0574e987c5fd
     21              8              5              0  0a8501e14dc8105c  4888df834dfc1e96
     22              4              4              0  0a8501e14dc8105c  4b9daf8b2d5abb69
     23             44             44              0  0a8501e14dc8105c  546835811e65c56d
     24            527             96              0  0a8501e14dc8105c  55e8fb2d8053720a
     25             59              5              0  0a8501e14dc8105c  5eb180ae3633e48e
     26            150              9              0  0a8501e14dc8105c  608cf503d98e274e
     27             64             10              0  0a8501e14dc8105c  60c49916ab48e104
     28             56              9              2  0a8501e14dc8105c  6325db140e7362f9
     29             59              5              0  0a8501e14dc8105c  71546ca885749424
     30            113             11              0  0a8501e14dc8105c  78a3e79e79697399
     31            112              6              0  0a8501e14dc8105c  8b5efcc9b410ffe6
     32             57              6              0  0a8501e14dc8105c  92f9fbfec5c9c20f
     33              0              0              2  0a8501e14dc8105c  94f3476024415311
     34            375             96              0  0a8501e14dc8105c  97e5f56451a62e2b
     35            438             66              0  0a8501e14dc8105c  a5ca22e0e01c3ea9
     36             59              5              0  0a8501e14dc8105c  a88dc94376a29bab
     37           4405           3421              0  0a8501e14dc8105c  aac6b68c3e5a9b82
     38            217             92              0  0a8501e14dc8105c  af024d914a2544bd
     39            525            190              0  0a8501e14dc8105c  b8601e852fe4d598
     40            415             92              0  0a8501e14dc8105c  c14f17bb98e3e236
     41              8              5              0  0a8501e14dc8105c  c1bab6280cdf8831
     42              4              4              0  0a8501e14dc8105c  c3d4e86d735d0478
     43              8              5              0  0a8501e14dc8105c  c3ef892568a8db24
     44              4              4              0  0a8501e14dc8105c  d35378895de317f0
     45             59              5              0  0a8501e14dc8105c  db52b498159bf83f
     46          12158           2123              0  0a8501e14dc8105c  e0c6152297f04f4c
     47            159             14              3  0a8501e14dc8105c  e30516645664df96
     48             60              6              0  0a8501e14dc8105c  e52985737a12b278
     49           4056           3120              0  0a8501e14dc8105c  f21142d2e25c052d
     50            109              7              0  0a8501e14dc8105c  f8ab94679cdf4a38
     51             55              4              0  0a8501e14dc8105c  fbacdf32655961c4
     52            110              8              0  13b4b854f95f0cfc  1516218faa7b89f3
     53            110              8              0  13b4b854f95f0cfc  2ad8837520a504ae
     54            813             68              0  13b4b854f95f0cfc  47ad7bc13f5b9e52
     55             10             10              0  13b4b854f95f0cfc  48c25fe4aa951895
     56            110              8              0  13b4b854f95f0cfc  68a00169e8a15df1
     57            300             42              0  13b4b854f95f0cfc  9544da08ca73ab55
     58            124             16              0  13b4b854f95f0cfc  a6443b1519d28b0a
     59             13              6              0  142e3c15e7284896  362c632c82d58cc2
     60           2555           2022              0  142e3c15e7284896  6cc9c73aee4658c1
     61             92             10              0  142e3c15e7284896  d4dd2c26d70ed050
     62             65              8              0  142e3c15e7284896  d7f20977e861d976
     63             87              8              0  142e3c15e7284896  ddc1754c49f3c3f7
     64             79             13              1  1f4a9263108c8b1c  0915aaa5340e5603
     65            137             19              2  1f4a9263108c8b1c  097ba3bc25fab1e1
     66            161             92              0  1f4a9263108c8b1c  127a7f45dbc9198e
     67              8              5              0  1f4a9263108c8b1c  162b6a015df026ea
     68            113             11              2  1f4a9263108c8b1c  16c743219ae451aa
     69            113             11              3  1f4a9263108c8b1c  1d37b5d7178c4859
     70             55              4              1  1f4a9263108c8b1c  1dfaadb4eac51250
     71             59              5              1  1f4a9263108c8b1c  1e43f6ea2b53b419
     72              4              4              0  1f4a9263108c8b1c  208b9c9a37acd5e0
     73             63             12              2  1f4a9263108c8b1c  220eda93f2287fbf
     74              4              4              0  1f4a9263108c8b1c  22f01774ab30e909
     75             59              5              1  1f4a9263108c8b1c  2ca54dfd9c463310
     76            432            229              1  1f4a9263108c8b1c  401d3e77e2d4c1a0
     77              8              5              0  1f4a9263108c8b1c  4cf698b55523e989
     78              5              5              1  1f4a9263108c8b1c  4f9d742b077ed47e
     79             65              8              2  1f4a9263108c8b1c  56f9f0e55ecf3023
     80            229             92              1  1f4a9263108c8b1c  601306b96e0b65a0
     81             52              5              1  1f4a9263108c8b1c  64cf24b25ef59d35
     82            183             19              4  1f4a9263108c8b1c  67c6a6b9d0c244c3
     83             59              5              1  1f4a9263108c8b1c  6ca95a27d8bc64e7
     84             59              5              1  1f4a9263108c8b1c  6fa5dc0fc06c5e11
     85            169             92              0  1f4a9263108c8b1c  736a5938df423947
     86             59              5              1  1f4a9263108c8b1c  7a2cf7ccbbec4191
     87             66             11              3  1f4a9263108c8b1c  9478110469709846
     88             47             19              0  1f4a9263108c8b1c  9a796eb8a1fa7fe4
     89            228             92              1  1f4a9263108c8b1c  a209d920281a1e65
     90              8              5              1  1f4a9263108c8b1c  a3579eb9f1a8e7c6
     91              5              5              0  1f4a9263108c8b1c  b8c85e2b28a04892
     92             62              8              1  1f4a9263108c8b1c  bdecbb33ec387f5f
     93              8              5              0  1f4a9263108c8b1c  c1f38b982adc4cea
     94            220             92              1  1f4a9263108c8b1c  c47c8d5145a61f47
     95            160             18              4  1f4a9263108c8b1c  c9bb6650ec52610b
     96             60              6              1  1f4a9263108c8b1c  ce3af1600acaa427
     97             59              5              1  1f4a9263108c8b1c  d700aff64ffe6441
     98             62             11              2  1f4a9263108c8b1c  ee7375cbd65e66d4
     99             59              5              1  1f4a9263108c8b1c  fe844c3dbb6e1fe5
    100            179             17              4  24c61b1311617a77  02c5eb784bf3817d
    101            114             12              2  24c61b1311617a77  06f3fdcdcd575bb8
    102            213             92              1  24c61b1311617a77  07d9d6a5ca2abba9
    103            244             33              5  24c61b1311617a77  091ea2c58d47614b
    104            113             11              2  24c61b1311617a77  0bb21fddd2f2a2f4
    105             65             11              2  24c61b1311617a77  1162e5a1d3ce011b
    106            134             19              3  24c61b1311617a77  136327938a61e047
    107             59              5              1  24c61b1311617a77  142d7846a6bd63fd
    108            129             18              2  24c61b1311617a77  173b415763641234
    109             86             12              3  24c61b1311617a77  2662bc7153df6657
    110              8              5              0  24c61b1311617a77  3be851f9d63bc015
