============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33063              3          13254  0000000000000000  0000000000000000
      1    3.70138e+06        1642379          13069  0000000000000001  0000000000000001
      2              5              5              0  088f2dd79f2b6b3b  08cf91da18f7875c
      3              4              4              1  088f2dd79f2b6b3b  098495169376ed76
      4          21921           6898            244  088f2dd79f2b6b3b  3bc5bddcaebe0087
      5             93              9              0  088f2dd79f2b6b3b  8897f55f44cc3dd9
      6            861             27             11  088f2dd79f2b6b3b  c3335f406c7a7376
      7         960224         327680           8822  088f2dd79f2b6b3b  e9d722d36e2cd95f
      8              4              4              0  0d7c702adeba68b0  01136ae87d5e1065
      9             57              6              1  0d7c702adeba68b0  162490816833d712
     10             65              7              2  0d7c702adeba68b0  1739b5654d8a08e8
     11             55              4              1  0d7c702adeba68b0  2cb85b2d8f7c5de0
     12            118             38              1  0d7c702adeba68b0  340a9d5a6df147c4
     13            108              6              2  0d7c702adeba68b0  385c789beda8faeb
     14            122             30              2  0d7c702adeba68b0  3c61439fcb85b7d1
     15              4              4              0  0d7c702adeba68b0  6cf94d685504090c
     16             54              7              1  0d7c702adeba68b0  746a32573f3d9aeb
     17             54              7              1  0d7c702adeba68b0  76cb76eaf7376e4b
     18             55              4              1  0d7c702adeba68b0  b0c2b45feaa2ca99
     19             69              9              1  0d7c702adeba68b0  b7e6fce6015f97fb
     20             55              4              2  0d7c702adeba68b0  c221b97b98608c08
     21              5              5              0  0d7c702adeba68b0  e8f417ac367535c5
     22             59              8              1  0ee541192f5e1fac  0d6f3e4a437b32c5
     23              8              8              0  0ee541192f5e1fac  8b374057040a4437
     24            514             66              9  0ee541192f5e1fac  97e862ae595d4113
     25             59              5              1  24625a002a73f09a  002df45e960741fb
     26             59              5              2  24625a002a73f09a  0708aa6592501447
     27            169             17              4  24625a002a73f09a  07fb2f2ab903db08
     28              8              5              0  24625a002a73f09a  0f3e902f286dcc86
     29             60              6              1  24625a002a73f09a  12a45cb52d1e886a
     30            220             92              1  24625a002a73f09a  149303bedffc9414
     31              8              5              0  24625a002a73f09a  22c6cad5ba2f5ee8
     32             59              5              2  24625a002a73f09a  26967053281112df
     33            114             12              4  24625a002a73f09a  26fff31ee2bae32e
     34              4              4              0  24625a002a73f09a  2cfe7b7f05dbb7ae
     35             59              5              1  24625a002a73f09a  32455fd4e515ef92
     36             86             15              2  24625a002a73f09a  3439f44a7c52ade2
     37             86             12              2  24625a002a73f09a  385c26f54d4bf2db
     38            228             92              1  24625a002a73f09a  3b1f799dbded8e25
     39            236             92              2  24625a002a73f09a  3cdd1fbb1cec582b
     40             61             11              1  24625a002a73f09a  3d3e3af8f516aea2
     41             48              4              2  24625a002a73f09a  3fd096d1e471e6d1
     42             59              5              1  24625a002a73f09a  42d3f636a3d8cbee
     43             59              5              1  24625a002a73f09a  46ad4a7db6b5d769
     44              8              5              0  24625a002a73f09a  5f7b1fb77245d5d9
     45            176             92              0  24625a002a73f09a  679c9c907e46e2e3
     46             84             21              1  24625a002a73f09a  693c97175c4ba59f
     47             55              4              1  24625a002a73f09a  6bc8ac8bb60d7d68
     48             59              5              1  24625a002a73f09a  717fdf38ff1a426d
     49            137             19              3  24625a002a73f09a  74591c49652800bb
     50             62             11              1  24625a002a73f09a  772500a0f8981022
     51              8              5              0  24625a002a73f09a  78bfc3b38b2709a8
     52             59              5              1  24625a002a73f09a  7bf892327847e71f
     53            180             18              3  24625a002a73f09a  8b7da29ced26b63d
     54            114             12              4  24625a002a73f09a  acc2ed1a3ffb6899
     55            188             18              3  24625a002a73f09a  b0a87102fb351d29
     56              8              5              0  24625a002a73f09a  bde07726d7280264
     57             59              5              1  24625a002a73f09a  bf1f00e34a62a94d
     58             59              5              1  24625a002a73f09a  cd62300bdb25f1fe
     59            186             33              4  24625a002a73f09a  cfe5874fc742f988
     60             59              5              1  24625a002a73f09a  e1b0a7e8187d0fb3
     61              5              5              0  24625a002a73f09a  e7575d6ee136fac0
     62             59              5              1  24625a002a73f09a  ee447ed3b9c15a0c
     63            228             92              2  24625a002a73f09a  f3be75233ccd537e
     64            135             19              2  24625a002a73f09a  fd0ee1f9f05a260b
     65           5882           1706             61  24625a002a73f09a  fd7b7ee3ac7caffe
     66             64             13              1  24625a002a73f09a  ffca6503988b5422
     67             64             64              0  2b9620fa6d7ced34  00dbf95111b336aa
     68            115             64              1  2b9620fa6d7ced34  7ab984134d1a88e9
     69            195             96              1  2b9620fa6d7ced34  817b601e4988cd5e
     70            160             96              0  2b9620fa6d7ced34  be778fee53b32ef6
     71           1054            544              4  2b9620fa6d7ced34  d75d4eb03006e9d4
     72             56              5              1  2ffb6bf2c0b05f55  033f7a29a8be584a
     73             56              5              1  2ffb6bf2c0b05f55  0f14004a1aef5042
     74              8              5              0  2ffb6bf2c0b05f55  1ee17b760e8581a2
     75             59              5              2  2ffb6bf2c0b05f55  22978425eb0d0b94
     76            114             11              4  2ffb6bf2c0b05f55  2430055c9155d8f1
     77              8              5              0  2ffb6bf2c0b05f55  2ab438d5d549a2d4
     78             59              5              1  2ffb6bf2c0b05f55  33b5e843ea9e3c84
     79              8              5              0  2ffb6bf2c0b05f55  393cef9dc79485f0
     80             92             21              1  2ffb6bf2c0b05f55  3f301f8886988c39
     81             62             11              1  2ffb6bf2c0b05f55  4026762ffd107355
     82             56              5              1  2ffb6bf2c0b05f55  431e22d42eb9939c
     83             81             18              2  2ffb6bf2c0b05f55  4a186138dc45c46d
     84            114             12              2  2ffb6bf2c0b05f55  4ffe32b681c0912c
     85            236             92              1  2ffb6bf2c0b05f55  506c2ac3abf8a5fc
     86             62              8              1  2ffb6bf2c0b05f55  529da8bd684aa48c
     87            237             19              8  2ffb6bf2c0b05f55  55ceaa9fb81dd396
     88             55              4              1  2ffb6bf2c0b05f55  58315917a57ffda2
     89              4              4              0  2ffb6bf2c0b05f55  5eb89a57c35a01d4
     90            177             92              0  2ffb6bf2c0b05f55  66f0068cc9c39b66
     91             59              5              1  2ffb6bf2c0b05f55  7919bd802024f489
     92              9              6              0  2ffb6bf2c0b05f55  7d3cf961505b65f0
     93             59              5              1  2ffb6bf2c0b05f55  869c0d8fe38e1e51
     94             59              5              1  2ffb6bf2c0b05f55  9e145661428ec59b
     95            212             92              1  2ffb6bf2c0b05f55  a014de91ca43618b
     96            177             92              0  2ffb6bf2c0b05f55  a56c933a89db73d1
     97            145             19              2  2ffb6bf2c0b05f55  a6e6300ff4ebbee5
     98             59              5              1  2ffb6bf2c0b05f55  a841faefb41731a7
     99             65              8              2  2ffb6bf2c0b05f55  b1998fbf4ce81f2e
    100            113             11              2  2ffb6bf2c0b05f55  d282cc739b5a0cae
    101             55              4              1  2ffb6bf2c0b05f55  d9474db2122f5d0a
    102              8              5              0  2ffb6bf2c0b05f55  e057e55ac84078ae
    103             62             11              2  2ffb6bf2c0b05f55  e27bf0678e849bae
    104             79             13              1  2ffb6bf2c0b05f55  e575f7582fbb7dfa
    105              8              5              0  2ffb6bf2c0b05f55  e9b76fc7fee9460d
    106              8              8              0  58ec2efa4130e1e4  0401085dce32d167
    107            345             50              6  58ec2efa4130e1e4  145da97654a763fd
    108           3695           1338             35  58ec2efa4130e1e4  98f1c0f1b36a0ee0
    109             61             10              1  58ec2efa4130e1e4  c06e794cc2fc734c
    110             71             14              2  58ec2efa4130e1e4  c8e6344f8ae1f521
    111             79             16              1  58ec2efa4130e1e4  de9d49a923102113
