============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0        11006.7              2           7663  0000000000000000  0000000000000000
      1         788797        2972649           3676  0000000000000001  0000000000000001
      2              5             25              1  0445e6e4169bfc8f  02422f1b7638b926
      3              3             24              1  0445e6e4169bfc8f  039ef9f420ebd3cf
      4        3.66666             29              0  0445e6e4169bfc8f  102d06ecf394acdd
      5        2.33333             22              1  0445e6e4169bfc8f  1755590d2865e8c8
      6        56.3333            341              8  0445e6e4169bfc8f  19390eae9ce519a1
      7        22.6666             29              1  0445e6e4169bfc8f  1e72fe18dde0235d
      8        5.99999             50              1  0445e6e4169bfc8f  2e532073abe2996a
      9        5.99999             52              1  0445e6e4169bfc8f  3255d0555040a65c
     10        6.33333             36              0  0445e6e4169bfc8f  38493a9081c2dad8
     11        2.66666             23              0  0445e6e4169bfc8f  3934b0ecbb8898f2
     12             21             58              1  0445e6e4169bfc8f  3e91476ba4b6754f
     13        13.6667             51              0  0445e6e4169bfc8f  4822b007b8e3076c
     14        3.33333             37              0  0445e6e4169bfc8f  536726126f234721
     15        3.33333             31              0  0445e6e4169bfc8f  538f0d9b40c727db
     16        3.66666             35              1  0445e6e4169bfc8f  5af57c85bad68305
     17        8.66666             30              1  0445e6e4169bfc8f  63d8761676250b0f
     18        1685.66           2723             42  0445e6e4169bfc8f  6be49a0a69a88d36
     19             11             78              1  0445e6e4169bfc8f  70ae0cb536ec9c40
     20          13369          23120            116  0445e6e4169bfc8f  712955bfaca4bc6b
     21        2.66666             25              0  0445e6e4169bfc8f  723c7f332f11c466
     22        5.66666             31              1  0445e6e4169bfc8f  75dc42561dcc2e86
     23        4.66666             45              1  0445e6e4169bfc8f  9446b594bff954ba
     24             20            139              0  0445e6e4169bfc8f  965961494d47ffc3
     25            283           1027              1  0445e6e4169bfc8f  9777501ed26fb5e4
     26             16             34              1  0445e6e4169bfc8f  97d76f88b80f5d31
     27        2.33333             14              1  0445e6e4169bfc8f  9a59ec70a6f64ca0
     28        31.3333            110              1  0445e6e4169bfc8f  9b0ce11d0b5dff7f
     29        3.66666             35              1  0445e6e4169bfc8f  b756337768619b65
     30        62.9999             23              0  0445e6e4169bfc8f  b91522d3229f05be
     31        4.66666             21              0  0445e6e4169bfc8f  bd0211e9b6973685
     32        6.66666             57              1  0445e6e4169bfc8f  be58fd557242b76e
     33        143.333            136              1  0445e6e4169bfc8f  c2ae49216d46d391
     34        5.33333             36              1  0445e6e4169bfc8f  cd93a28484063eda
     35        16.3333             57              1  0445e6e4169bfc8f  d4224e6a9af45bb3
     36        4.66666             50              1  0445e6e4169bfc8f  e29263248046bc90
     37           2150           4551             28  0445e6e4169bfc8f  e295c4ed3d53656d
     38        5.66666             60              1  0445e6e4169bfc8f  e5d5c5668006113f
     39        1329.67            605              1  0445e6e4169bfc8f  fb20099465046e8e
     40        1790.33           6348              1  1601f5cbea11108a  4e95f8d9d022e025
     41           1479           6388              1  1601f5cbea11108a  6c58f46d016de167
     42        8421.66          26737              8  1601f5cbea11108a  8d87132f92679dbf
     43        1800.33           9673              0  1601f5cbea11108a  9259d0225b0eb4df
     44           1083           7722              1  1601f5cbea11108a  c8671bfc661acc0d
     45        1055.33            976             27  17a27d9b3da1dc2e  0a4a25fec73c9ace
     46       0.333333              2              0  17a27d9b3da1dc2e  0e571953a940d3c8
     47        1.33333              5              1  17a27d9b3da1dc2e  12b4306394273bce
     48       0.999999             11              1  17a27d9b3da1dc2e  17d33d4be86c4ad0
     49        164.333             11              1  17a27d9b3da1dc2e  181ad22e4aecd0e4
     50            194             94              0  17a27d9b3da1dc2e  1f210631ecb986aa
     51       0.666666              4              1  17a27d9b3da1dc2e  21240b4f207273a2
     52       0.333333              3              0  17a27d9b3da1dc2e  268e1ee954ecb5d5
     53       0.333333              3              1  17a27d9b3da1dc2e  2a5b0b96ba7e71ca
     54        8.99999             94              1  17a27d9b3da1dc2e  35448d80fb6bb006
     55       0.999999              6              1  17a27d9b3da1dc2e  4924c2dc4636a3d3
     56              2             13              1  17a27d9b3da1dc2e  55da087794bf9852
     57        1.33333              5              0  17a27d9b3da1dc2e  5a1fa0556d97a70a
     58        175.666              8              1  17a27d9b3da1dc2e  5f27010fa0fdee08
     59        15.6667             95              0  17a27d9b3da1dc2e  682e493d5276d81b
     60        63.3333              5              0  17a27d9b3da1dc2e  6fa9b5ce31e031e0
     61        61.6666              5              1  17a27d9b3da1dc2e  85c876ef8e4c6e9e
