============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33022              3          13019  0000000000000000  0000000000000000
      1    3.86049e+06        1734557           8629  0000000000000001  0000000000000001
      2             99             30              1  0445e6e4169bfc8f  02422f1b7638b926
      3             76             25              1  0445e6e4169bfc8f  039ef9f420ebd3cf
      4             48             30              0  0445e6e4169bfc8f  102d06ecf394acdd
      5             75             24              1  0445e6e4169bfc8f  1755590d2865e8c8
      6            716            300             10  0445e6e4169bfc8f  19390eae9ce519a1
      7            143             36              2  0445e6e4169bfc8f  1e72fe18dde0235d
      8            134             50              1  0445e6e4169bfc8f  2e532073abe2996a
      9            183             54              1  0445e6e4169bfc8f  3255d0555040a65c
     10             54             36              0  0445e6e4169bfc8f  38493a9081c2dad8
     11             24             24              0  0445e6e4169bfc8f  3934b0ecbb8898f2
     12            155             60              1  0445e6e4169bfc8f  3e91476ba4b6754f
     13             40             40              0  0445e6e4169bfc8f  4822b007b8e3076c
     14             60             42              0  0445e6e4169bfc8f  536726126f234721
     15             40             40              1  0445e6e4169bfc8f  538f0d9b40c727db
     16             92             30              1  0445e6e4169bfc8f  5af57c85bad68305
     17             50             35              1  0445e6e4169bfc8f  63d8761676250b0f
     18           7840           2713             93  0445e6e4169bfc8f  6be49a0a69a88d36
     19            199             70              2  0445e6e4169bfc8f  70ae0cb536ec9c40
     20          47458          22973            177  0445e6e4169bfc8f  712955bfaca4bc6b
     21             54             36              0  0445e6e4169bfc8f  723c7f332f11c466
     22             50             35              1  0445e6e4169bfc8f  75dc42561dcc2e86
     23            144             42              1  0445e6e4169bfc8f  9446b594bff954ba
     24            244            132              0  0445e6e4169bfc8f  965961494d47ffc3
     25           1913           1018              3  0445e6e4169bfc8f  9777501ed26fb5e4
     26            124             36              1  0445e6e4169bfc8f  97d76f88b80f5d31
     27            123             25              1  0445e6e4169bfc8f  9a59ec70a6f64ca0
     28            349            110              3  0445e6e4169bfc8f  9b0ce11d0b5dff7f
     29            107             30              1  0445e6e4169bfc8f  b756337768619b65
     30             24             24              0  0445e6e4169bfc8f  b91522d3229f05be
     31             24             24              0  0445e6e4169bfc8f  bd0211e9b6973685
     32            123             54              2  0445e6e4169bfc8f  be58fd557242b76e
     33            272            132              1  0445e6e4169bfc8f  c2ae49216d46d391
     34             91             40              1  0445e6e4169bfc8f  cd93a28484063eda
     35            147             60              1  0445e6e4169bfc8f  d4224e6a9af45bb3
     36            167             54              1  0445e6e4169bfc8f  e29263248046bc90
     37          10818           4554             61  0445e6e4169bfc8f  e295c4ed3d53656d
     38            123             54              2  0445e6e4169bfc8f  e5d5c5668006113f
     39            931            570              1  0445e6e4169bfc8f  fb20099465046e8e
     40          36915           8192              0  1601f5cbea11108a  4e95f8d9d022e025
     41          13312           6144              0  1601f5cbea11108a  6c58f46d016de167
     42          31449          25506              0  1601f5cbea11108a  8d87132f92679dbf
     43          41984          10240              0  1601f5cbea11108a  9259d0225b0eb4df
     44          14387           8192              0  1601f5cbea11108a  c8671bfc661acc0d
     45           3810            969             49  17a27d9b3da1dc2e  0a4a25fec73c9ace
     46              8              5              0  17a27d9b3da1dc2e  0e571953a940d3c8
     47             59              5              1  17a27d9b3da1dc2e  12b4306394273bce
     48             69             11              5  17a27d9b3da1dc2e  17d33d4be86c4ad0
     49             55             11              1  17a27d9b3da1dc2e  181ad22e4aecd0e4
     50            181             92              0  17a27d9b3da1dc2e  1f210631ecb986aa
     51             55              4              2  17a27d9b3da1dc2e  21240b4f207273a2
     52              8              5              0  17a27d9b3da1dc2e  268e1ee954ecb5d5
     53             59              5              1  17a27d9b3da1dc2e  2a5b0b96ba7e71ca
     54            236             92              1  17a27d9b3da1dc2e  35448d80fb6bb006
     55             65              8              1  17a27d9b3da1dc2e  4924c2dc4636a3d3
     56             79             13              1  17a27d9b3da1dc2e  55da087794bf9852
     57              8              5              0  17a27d9b3da1dc2e  5a1fa0556d97a70a
     58             62              8              1  17a27d9b3da1dc2e  5f27010fa0fdee08
     59            228             92              1  17a27d9b3da1dc2e  682e493d5276d81b
     60              8              5              0  17a27d9b3da1dc2e  6fa9b5ce31e031e0
     61             59              5              1  17a27d9b3da1dc2e  85c876ef8e4c6e9e
     62              5              5              0  17a27d9b3da1dc2e  8ad7335abd830e3d
     63             63             12              2  17a27d9b3da1dc2e  9a8643c85a0f4409
     64             60              6              1  17a27d9b3da1dc2e  9ca293bef720a9c4
     65             59              5              2  17a27d9b3da1dc2e  9fe2adfdad2cf945
     66              8              5              0  17a27d9b3da1dc2e  a8591f3a7d38482a
     67            225             92              1  17a27d9b3da1dc2e  acb4cba9027afeb1
     68            120             11              4  17a27d9b3da1dc2e  b59e9ed97a5fce25
     69             59              5              1  17a27d9b3da1dc2e  b70819ed571ebf11
     70            137             19              2  17a27d9b3da1dc2e  cbfa7c3562a88814
     71              8              5              0  17a27d9b3da1dc2e  d00ca6cf6dc20799
     72            505            229              6  17a27d9b3da1dc2e  d34571f149589cdc
     73              5              5              0  17a27d9b3da1dc2e  d9072f4ec17894fd
     74              4              4              0  17a27d9b3da1dc2e  eabf8614042f24b6
     75            177             18              3  17a27d9b3da1dc2e  ecc4ddb435cdf2ea
     76              4              4              0  17a27d9b3da1dc2e  ee10df36aae81295
     77            185             19              5  17a27d9b3da1dc2e  f1d73074d9166175
     78            273             92              3  17a27d9b3da1dc2e  f79a04cfd55b46e9
     79             59              5              1  17a27d9b3da1dc2e  fa4411dba838cc0d
     80             85             11              1  17a27d9b3da1dc2e  fdddc66f54d1fdf4
     81           4198           4096              0  209943c9217e5975  0fde62bb8fc4e70b
     82             70             12              0  209943c9217e5975  125370a7a461a4b7
     83          15360           7168              0  209943c9217e5975  1c8ed4cb7294f978
