============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33023              3          13209  0000000000000000  0000000000000000
      1    3.38936e+06        1416404           8495  0000000000000001  0000000000000001
      2             66             15              1  07823fdfb6f9703f  1252a3979cf71f5f
      3            180             69              1  07823fdfb6f9703f  177f18a8462e95b4
      4             93             24              1  07823fdfb6f9703f  794494a0712d93ee
      5             81             21              2  07823fdfb6f9703f  9f846c34b57e657f
      6             75             15              1  07823fdfb6f9703f  a6b8f4c402554b3f
      7           4101           1382             44  07823fdfb6f9703f  c696ae931db4f6f6
      8             12             12              0  07823fdfb6f9703f  fa37038f5fd246cd
      9              8              5              0  0a8501e14dc8105c  0379f56bd60e8568
     10              8              5              0  0a8501e14dc8105c  0ce5745bc8e406de
     11            261             93              0  0a8501e14dc8105c  0cecf061135bbe90
     12             59              5              0  0a8501e14dc8105c  0e31d82119907bec
     13              4              4              0  0a8501e14dc8105c  1aff112aa0646e76
     14              4              4              0  0a8501e14dc8105c  2234172c32b63762
     15            260             92              0  0a8501e14dc8105c  2bfa6ec5ea77903e
     16            209             92              1  0a8501e14dc8105c  2ed87121af2b7ea2
     17           2951           1199              0  0a8501e14dc8105c  3b0d51d1885a88a1
     18             57              6              0  0a8501e14dc8105c  40199dbc4c5c9db4
     19            109              7              0  0a8501e14dc8105c  42415bb53fd6c965
     20             57              6              0  0a8501e14dc8105c  47ce0574e987c5fd
     21              8              5              0  0a8501e14dc8105c  4888df834dfc1e96
     22              4              4              0  0a8501e14dc8105c  4b9daf8b2d5abb69
     23             44             44              0  0a8501e14dc8105c  546835811e65c56d
     24            395             73              0  0a8501e14dc8105c  55e8fb2d8053720a
     25             59              5              0  0a8501e14dc8105c  5eb180ae3633e48e
     26            216              9              0  0a8501e14dc8105c  608cf503d98e274e
     27             64             10              0  0a8501e14dc8105c  60c49916ab48e104
     28             56              9              1  0a8501e14dc8105c  6325db140e7362f9
     29            107              5              0  0a8501e14dc8105c  71546ca885749424
     30            113             11              0  0a8501e14dc8105c  78a3e79e79697399
     31             60              6              0  0a8501e14dc8105c  8b5efcc9b410ffe6
     32             57              6              0  0a8501e14dc8105c  92f9fbfec5c9c20f
     33              0              0              3  0a8501e14dc8105c  94f3476024415311
     34            485            155              0  0a8501e14dc8105c  97e5f56451a62e2b
     35            438             66              0  0a8501e14dc8105c  a5ca22e0e01c3ea9
     36             59              5              0  0a8501e14dc8105c  a88dc94376a29bab
     37           4405           3421              0  0a8501e14dc8105c  aac6b68c3e5a9b82
     38            280             92              0  0a8501e14dc8105c  af024d914a2544bd
     39            298             85              0  0a8501e14dc8105c  b8601e852fe4d598
     40            481             92              0  0a8501e14dc8105c  c14f17bb98e3e236
     41             56              5              1  0a8501e14dc8105c  c1bab6280cdf8831
     42              4              4              0  0a8501e14dc8105c  c3d4e86d735d0478
     43              8              5              0  0a8501e14dc8105c  c3ef892568a8db24
     44              4              4              0  0a8501e14dc8105c  d35378895de317f0
     45             59              5              0  0a8501e14dc8105c  db52b498159bf83f
     46          12727           2127              0  0a8501e14dc8105c  e0c6152297f04f4c
     47            159             14              3  0a8501e14dc8105c  e30516645664df96
     48             60              6              0  0a8501e14dc8105c  e52985737a12b278
     49           4056           3120              0  0a8501e14dc8105c  f21142d2e25c052d
     50            139              7              0  0a8501e14dc8105c  f8ab94679cdf4a38
     51             55              4              0  0a8501e14dc8105c  fbacdf32655961c4
     52            110              8              0  13b4b854f95f0cfc  1516218faa7b89f3
     53            110              8              0  13b4b854f95f0cfc  2ad8837520a504ae
     54            874             68              0  13b4b854f95f0cfc  47ad7bc13f5b9e52
     55             10             10              0  13b4b854f95f0cfc  48c25fe4aa951895
     56            110              8              0  13b4b854f95f0cfc  68a00169e8a15df1
     57            339             42              0  13b4b854f95f0cfc  9544da08ca73ab55
     58            124             16              0  13b4b854f95f0cfc  a6443b1519d28b0a
     59             13              6              0  142e3c15e7284896  362c632c82d58cc2
     60           2555           2022              0  142e3c15e7284896  6cc9c73aee4658c1
     61             92             10              0  142e3c15e7284896  d4dd2c26d70ed050
     62             95              8              0  142e3c15e7284896  d7f20977e861d976
     63             87              8              0  142e3c15e7284896  ddc1754c49f3c3f7
     64             79             13              1  1f4a9263108c8b1c  0915aaa5340e5603
     65            137             19              3  1f4a9263108c8b1c  097ba3bc25fab1e1
     66            161             92              0  1f4a9263108c8b1c  127a7f45dbc9198e
     67              8              5              0  1f4a9263108c8b1c  162b6a015df026ea
     68            113             11              2  1f4a9263108c8b1c  16c743219ae451aa
     69            115             11              4  1f4a9263108c8b1c  1d37b5d7178c4859
     70             55              4              1  1f4a9263108c8b1c  1dfaadb4eac51250
     71             59              5              1  1f4a9263108c8b1c  1e43f6ea2b53b419
     72              4              4              0  1f4a9263108c8b1c  208b9c9a37acd5e0
     73             63             12              1  1f4a9263108c8b1c  220eda93f2287fbf
     74              4              4              0  1f4a9263108c8b1c  22f01774ab30e909
     75             59              5              1  1f4a9263108c8b1c  2ca54dfd9c463310
     76            432            229              1  1f4a9263108c8b1c  401d3e77e2d4c1a0
     77              8              5              0  1f4a9263108c8b1c  4cf698b55523e989
     78              5              5              0  1f4a9263108c8b1c  4f9d742b077ed47e
     79             65              8              2  1f4a9263108c8b1c  56f9f0e55ecf3023
     80            181             92              0  1f4a9263108c8b1c  601306b96e0b65a0
     81             52              5              1  1f4a9263108c8b1c  64cf24b25ef59d35
     82            183             19              5  1f4a9263108c8b1c  67c6a6b9d0c244c3
     83             59              5              1  1f4a9263108c8b1c  6ca95a27d8bc64e7
     84             59              5              1  1f4a9263108c8b1c  6fa5dc0fc06c5e11
     85            169             92              0  1f4a9263108c8b1c  736a5938df423947
     86             59              5              1  1f4a9263108c8b1c  7a2cf7ccbbec4191
     87             66             11              3  1f4a9263108c8b1c  9478110469709846
     88             47             19              0  1f4a9263108c8b1c  9a796eb8a1fa7fe4
     89            220             92              1  1f4a9263108c8b1c  a209d920281a1e65
     90              8              5              0  1f4a9263108c8b1c  a3579eb9f1a8e7c6
     91              5              5              0  1f4a9263108c8b1c  b8c85e2b28a04892
     92             62              8              1  1f4a9263108c8b1c  bdecbb33ec387f5f
     93              8              5              0  1f4a9263108c8b1c  c1f38b982adc4cea
     94            212             92              1  1f4a9263108c8b1c  c47c8d5145a61f47
     95            160             18              3  1f4a9263108c8b1c  c9bb6650ec52610b
     96             60              6              1  1f4a9263108c8b1c  ce3af1600acaa427
     97             59              5              1  1f4a9263108c8b1c  d700aff64ffe6441
     98             62             11              2  1f4a9263108c8b1c  ee7375cbd65e66d4
     99             59              5              1  1f4a9263108c8b1c  fe844c3dbb6e1fe5
    100            179             17              3  24c61b1311617a77  02c5eb784bf3817d
    101            114             12              2  24c61b1311617a77  06f3fdcdcd575bb8
    102            253             92              2  24c61b1311617a77  07d9d6a5ca2abba9
    103            244             33              6  24c61b1311617a77  091ea2c58d47614b
    104            113             11              4  24c61b1311617a77  0bb21fddd2f2a2f4
    105             68             11              5  24c61b1311617a77  1162e5a1d3ce011b
    106            134             19              3  24c61b1311617a77  136327938a61e047
    107             59              5              1  24c61b1311617a77  142d7846a6bd63fd
    108            129             18              2  24c61b1311617a77  173b415763641234
    109             86             12              1  24c61b1311617a77  2662bc7153df6657
    110              8              5              0  24c61b1311617a77  3be851f9d63bc015
    111             59              5              1  24c61b1311617a77  4ad9928720d4221f
    112              8              5              0  24c61b1311617a77  4b888a1e5ab99efc
    113            189             18              4  24c61b1311617a77  519a8459e3b3fca0
    114              8              5              0  24c61b1311617a77  5270302ddb3e39ed
    115              8              5              0  24c61b1311617a77  53632952b575def4
    116             85             15              1  24c61b1311617a77  5b2ad522ab8a7e1c
    117            176             92              1  24c61b1311617a77  5b6a4fe2310e5885
    118              4              4              0  24c61b1311617a77  623d802a5c803167
    119             63             12              1  24c61b1311617a77  6786cbb03dc06487
    120             59              5              2  24c61b1311617a77  6ebaf3ee14527fa9
    121             55              4              1  24c61b1311617a77  73149ebf2755e81b
    122             59              5              1  24c61b1311617a77  7517fb86e4325083
    123              8              5              0  24c61b1311617a77  7a0bccc9b4f3ee15
    124            115             13              2  24c61b1311617a77  7b0cf664c4ae12ce
    125             56              5              1  24c61b1311617a77  7bc08aeef46385a8
    126             52              5              1  24c61b1311617a77  8ecc1289b138fd7c
    127             52              5              1  24c61b1311617a77  9083accd16961fc6
    128             82             19              2  24c61b1311617a77  970e370c1085e847
    129             59              5              1  24c61b1311617a77  9f17be10613e1731
    130              8              5              0  24c61b1311617a77  a11c6dd3548bff85
    131           5677           1660             54  24c61b1311617a77  b2059a2a6f140af6
    132            235             92              2  24c61b1311617a77  b5e5cdea6bdef434
    133              9              6              0  24c61b1311617a77  cb61443e7965d2ec
    134            212             92              1  24c61b1311617a77  cf5c5d4fafcdf884
    135             55              4              1  24c61b1311617a77  d40347bb5c33b79f
    136             59              5              2  24c61b1311617a77  d40e6ea634af2217
    137             59              5              1  24c61b1311617a77  d6da4ec31d6a3090
    138              8              5              0  24c61b1311617a77  de7d02076076592a
    139            261             92              2  24c61b1311617a77  e0384880f8e83cf0
    140            137             19              4  24c61b1311617a77  e0abe0b83bdece7f
    141            373            229              1  24c61b1311617a77  e2bb3f4a74a75287
    142             59              5              1  24c61b1311617a77  fa79d626650aa73b
    143             65             50              5  24f82a999779fe7b  001a63f8548459b2
    144           3601           1643             17  24f82a999779fe7b  04dc134d4215aaa0
    145            231            135              1  24f82a999779fe7b  3116cd21f50aedbc
    146             91             40              1  24f82a999779fe7b  3aff249050522b24
    147             65             50              0  24f82a999779fe7b  3b15660a89aeb6ae
    148            201            105              6  24f82a999779fe7b  48fa96b1312ca163
    149            162             45              3  24f82a999779fe7b  4ba73fdc11a90668
    150            186             90              4  24f82a999779fe7b  5afb94ea1576c186
    151             20             20              0  24f82a999779fe7b  808e27ca492a62d8
    152            126             45              1  24f82a999779fe7b  9f325e3c15d0339b
    153             95             20              1  24f82a999779fe7b  be7b190099640aa4
    154            787            376              3  24f82a999779fe7b  c0d6b119065bba99
    155             94             35              1  24f82a999779fe7b  d5efe0d8c18c9e23
    156              4              4              0  2d68c968587baf69  483c4ee717ebd396
    157          30174          10250            251  2d68c968587baf69  9808e21ba728c565
    158            430             27              5  2d68c968587baf69  b6debbb512ea57e5
    159              5              5              0  2d68c968587baf69  b8760e4f8adde965
    160          21913           6896            241  2d68c968587baf69  d3fc8f1a9073d251
    161            180              9              1  2d68c968587baf69  fe5c41e9815e4858
    162            568            244              0  32c892500998ca34  36e7c59ee5538036
    163             59              5              0  32c892500998ca34  4d5831a7a8d4ca67
    164           1307            653              0  32c892500998ca34  6bd2d53b3a4b445c
    165          26753           8926              0  32c892500998ca34  82d20ce59608d30a
    166             59              5              0  32c892500998ca34  a899fde5ee6be8e2
    167          12602           3509              0  32c892500998ca34  f0c333aa034215ac
    168             56              5              1  3543eeedf265e4f4  000783c465a58220
    169             75             12              1  3543eeedf265e4f4  108b0f5baaf527b4
    170             55              4              2  3543eeedf265e4f4  1a6ef11c5c84e6ce
    171              4              4              0  3543eeedf265e4f4  2444cfc2393c1092
    172             55              4              0  3543eeedf265e4f4  26d21c8744170b2e
    173            815             92              0  3543eeedf265e4f4  2cf61f573ddc4345
    174            228             92              1  3543eeedf265e4f4  3d627554bfec9fc6
    175             55              4              1  3543eeedf265e4f4  3d80290d9e518d5b
    176             61              7              2  3543eeedf265e4f4  3ea2e65f5bf11cb9
    177             61              7              2  3543eeedf265e4f4  412870380bd9db62
    178             59              5              0  3543eeedf265e4f4  4ad1466bf85e6317
    179            376             88              5  3543eeedf265e4f4  4c601b961aff49c5
    180             55              4              1  3543eeedf265e4f4  500118c9a4876cf4
    181             56              5              1  3543eeedf265e4f4  582164e3ec22e521
    182              4              4              0  3543eeedf265e4f4  5945a057a0937ec5
    183             74             17              1  3543eeedf265e4f4  62c2c2af284a3a32
    184             66             30              1  3543eeedf265e4f4  632c26cc3980adfd
    185              8              5              0  3543eeedf265e4f4  641e98cae96bfbbc
    186              4              4              0  3543eeedf265e4f4  7c14afc62aadd3a7
    187             56              5              1  3543eeedf265e4f4  83551df9e57670c4
    188            153             62              1  3543eeedf265e4f4  89d6621f05fb6ecb
    189             55              4              1  3543eeedf265e4f4  944c2b52de231fd4
    190            116             30              1  3543eeedf265e4f4  97c133a827034eb2
    191             55              4              0  3543eeedf265e4f4  981a100cc31f7332
    192              4              4              0  3543eeedf265e4f4  9f8a48a70f098fc1
    193            107              5              0  3543eeedf265e4f4  9fc99cf5d8131deb
    194             55              4              0  3543eeedf265e4f4  a5cc782128c03d6c
    195            107              5              0  3543eeedf265e4f4  a63b260d45e6ca77
    196            117             30              1  3543eeedf265e4f4  adbcad972c72614f
    197           3579            920             38  3543eeedf265e4f4  b2f03ce34fa32b7f
    198             61              7              1  3543eeedf265e4f4  be3e7e5b20b14471
    199              4              4              0  3543eeedf265e4f4  c39262955d93b07d
    200              4              4              0  3543eeedf265e4f4  c762ab0cbbed3da9
    201              8              5              0  3543eeedf265e4f4  cc9b448acfa245d5
    202            177             92              0  3543eeedf265e4f4  dd37ac3dd80483a6
    203            110              9              2  3543eeedf265e4f4  e3b15e91ca29dc40
    204             53              6              2  3543eeedf265e4f4  e585d0c3546bf0b0
    205             55              4              2  3543eeedf265e4f4  e710f383470665bf
    206              4              4              0  3543eeedf265e4f4  e889b452410b5cab
    207             69              9              1  3543eeedf265e4f4  f8399f7715361aaa
    208            178             16              0  3d8b290fff3076a2  1d3f6f3023b93218
    209            992             85              0  3d8b290fff3076a2  46dbc0291846f159
    210             65              4              0  3d8b290fff3076a2  94eae1a8eb86dd3b
    211         467515         294275            843  3d8b290fff3076a2  b504f57ca1e7b8bf
    212           3661            511              0  3d8b290fff3076a2  caac0401d4df6df8
    213              4              4              0  51785cbe8d6ec54c  05181d791c245bcf
    214            120             12              3  51785cbe8d6ec54c  2e65ea7fa02650a3
    215            114              4              0  51785cbe8d6ec54c  79b7bd5e51b68548
    216             63             12              0  51785cbe8d6ec54c  8117e9a1c5c13381
    217             76              9              0  51785cbe8d6ec54c  8b9bc7b491dcb7ba
    218            236              6              0  51785cbe8d6ec54c  8d8f5c968d8175b6
    219             65              9              0  51785cbe8d6ec54c  a8951a77d9f0a220
    220             55              4              0  51785cbe8d6ec54c  b092e18b2815a029
    221            916             27              0  51785cbe8d6ec54c  e0002799d6b3aa8c
    222          18222           6128            181  51785cbe8d6ec54c  e515c8c84e18e0c1
    223            656            576              0  51785cbe8d6ec54c  f35e0f95ab982e00
    224              8              8              0  533298ba3a680117  5215187c539a1149
    225           4340            958             54  533298ba3a680117  94701c7c766f7bc7
    226              8              8              0  533298ba3a680117  c13c5d956ef561af
    227           1897            324             32  533298ba3a680117  ed2d5f2ab8c3f79f
    228              8              5              0  536d3d7c2bdee2a7  20a0b03329f96b38
    229            204             92              0  536d3d7c2bdee2a7  2a15391356ac3031
    230             52              5              1  536d3d7c2bdee2a7  389a49bffb9b5911
    231             49              5              1  536d3d7c2bdee2a7  3d6c358724155c11
    232             55              4              2  536d3d7c2bdee2a7  56ae43a764073e8b
    233             56              5              1  536d3d7c2bdee2a7  57b5e4f90590daa3
    234             56              5              1  536d3d7c2bdee2a7  5c9a21807955b8c3
    235             11              8              0  536d3d7c2bdee2a7  63927a40fab9e132
    236             94             17              3  536d3d7c2bdee2a7  7cc93d08ab956316
    237            480            229              3  536d3d7c2bdee2a7  8bb1586cc7c40536
    238              4              4              0  536d3d7c2bdee2a7  98e55da995a87786
    239             65              8              1  536d3d7c2bdee2a7  a02e42bfc716c64c
    240              9              6              0  536d3d7c2bdee2a7  cdc1d6318b0b62ac
