============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33023              3          13070  0000000000000000  0000000000000000
      1    3.75764e+06        1590240           9158  0000000000000001  0000000000000001
      2              4              4              0  0220044f09c4e8a7  05f87fc635d6c6e0
      3              4              4              0  0220044f09c4e8a7  072796301be2df55
      4              8              5              0  0220044f09c4e8a7  26e29df689c2f163
      5             57              6              2  0220044f09c4e8a7  276c743a189832c8
      6             55              4              0  0220044f09c4e8a7  36c91bd858ad2e34
      7             55              4              2  0220044f09c4e8a7  392e060efc942194
      8            428            147              4  0220044f09c4e8a7  407e662b52cd4073
      9             68             11              1  0220044f09c4e8a7  42e0fc8d58baa76f
     10              9              6              0  0220044f09c4e8a7  4313c94e7e5856ab
     11             60              6              0  0220044f09c4e8a7  4eef3644f6dacb53
     12             10              7              0  0220044f09c4e8a7  5ebeedb244c73a01
     13          50138          16095            492  0220044f09c4e8a7  62abd93511ec7d65
     14             70             13              1  0220044f09c4e8a7  7de16b8322855d82
     15          22634           3853              0  0220044f09c4e8a7  817d63ced9151225
     16             56              5              1  0220044f09c4e8a7  89270d82b3a7fdd1
     17          15691           5619              0  0220044f09c4e8a7  9622a7c4cf47d75e
     18           6123           1982             53  0220044f09c4e8a7  9ee9f983c10a0455
     19            127             16              2  0220044f09c4e8a7  b389818f5d385a45
     20             55              4              1  0220044f09c4e8a7  bc3f847fe7fccdea
     21           4585            695              2  0220044f09c4e8a7  bf798446a380da8d
     22            156             17              0  0220044f09c4e8a7  cd0043f39f101837
     23             56              5              0  0220044f09c4e8a7  ce11c87fc8f13ee2
     24            359             30              0  0220044f09c4e8a7  f549c08d991b7e23
     25             79             16              1  025f416eea54c4dd  044066d7bc2b7218
     26             67             10              2  025f416eea54c4dd  21928132419b51d6
     27              8              8              0  025f416eea54c4dd  4f631981989dd079
     28             71             14              1  025f416eea54c4dd  60869d558f618d84
     29           3871           1331             37  025f416eea54c4dd  958b8afabed5ec8f
     30            157             50              2  025f416eea54c4dd  be3a46e9d06ed236
     31             61             10              1  025f416eea54c4dd  cb2e78ed9c995acb
     32            466             27              3  03e9127d97a76476  20ea678d3409b6e9
     33              4              4              0  03e9127d97a76476  212e684dfdbd069b
     34          29981          10250            220  03e9127d97a76476  3158b57c543df29e
     35          22002           6939            256  03e9127d97a76476  530f5126bfdf5ded
     36             93              9              0  03e9127d97a76476  902b1e2ba6345474
     37              5              5              0  03e9127d97a76476  de07aaeb928d4a24
     38             55              4              1  1b420bfda96e56cf  0c87674dc451f833
     39             55              4              0  1b420bfda96e56cf  1e426020f3305b64
     40             10              7              0  1b420bfda96e56cf  25762da7286a79b6
     41            217             92              1  1b420bfda96e56cf  294f4d219810b40d
     42             53              6              2  1b420bfda96e56cf  2958547fdf566246
     43            107              5              0  1b420bfda96e56cf  2e0ca7b72f5de04c
     44              4              4              0  1b420bfda96e56cf  3d22a3e2386ca315
     45              8              5              0  1b420bfda96e56cf  4ac18cfeb3313e8b
     46             92              9              1  1b420bfda96e56cf  4c90d809d410f42c
     47              4              4              0  1b420bfda96e56cf  4fa421eeda68c416
     48           4010            931             47  1b420bfda96e56cf  52bed7be17f77421
     49              4              4              0  1b420bfda96e56cf  7020314a1d8a8164
     50             72             12              1  1b420bfda96e56cf  7335760b0d05ae57
     51            176             30              4  1b420bfda96e56cf  7c133a69dd733b21
     52             59              5              0  1b420bfda96e56cf  8389c4afe7bf3791
     53             61              7              1  1b420bfda96e56cf  83e7a55167644a45
     54              5              5              0  1b420bfda96e56cf  952d380427924276
     55             55              4              1  1b420bfda96e56cf  a6d2249dee4d8d25
     56             18              9              0  1b420bfda96e56cf  aa7b8612a901f831
     57             56              5              2  1b420bfda96e56cf  b120ff951e77fea6
     58              8              5              0  1b420bfda96e56cf  b1732086df73d506
     59            213             92              1  1b420bfda96e56cf  b4b5b91521bff5aa
     60             66             30              0  1b420bfda96e56cf  b55e2a68d9b04f2b
     61            469             92              0  1b420bfda96e56cf  b6eb9448c9078d86
     62              4              4              0  1b420bfda96e56cf  c07a2904f213fc02
     63              5              5              0  1b420bfda96e56cf  c329ac0f0b8e68ad
     64             61              7              1  1b420bfda96e56cf  cb5331ad98b8ae9c
     65              4              4              0  1b420bfda96e56cf  cde9c78bce5061d1
     66            204             62              2  1b420bfda96e56cf  d742ead3d425c4f6
     67             56              5              0  1b420bfda96e56cf  da8a55e32e87d86a
     68              4              4              0  1b420bfda96e56cf  dcbdc9f040e6f06a
     69              4              4              0  1b420bfda96e56cf  e38dd5167dfc57e9
     70             55              4              2  1b420bfda96e56cf  e9953c0b4553f1b0
     71            111             30              2  1b420bfda96e56cf  f5c83a02add2823e
     72              4              4              0  1b420bfda96e56cf  f61750093b2aa8a2
     73            125             17              2  1b420bfda96e56cf  fb2f83017d21a88d
     74              4              4              0  1b420bfda96e56cf  fcbf0cfddf1f12fd
     75           7314           2278             76  333668c2c7be375f  33bbde3d74175bcc
     76             59              8              2  333668c2c7be375f  5d36772998a7d3b4
     77             28             16              0  333668c2c7be375f  7b8f13aacd30760d
     78            114             50              0  333668c2c7be375f  7ce4e357f6d62e2c
     79             59              5              2  5025453f21414bd8  117ab979edf14bde
     80             59              5              1  5025453f21414bd8  21074670d5acf66a
     81            137             18              2  5025453f21414bd8  3a57eb12c9386277
     82            185             92              0  5025453f21414bd8  3a97660d28460190
     83            200             92              0  5025453f21414bd8  45888f086eac2cba
     84             59              5              2  5025453f21414bd8  517c5824c78155af
     85            180             18              4  5025453f21414bd8  5313f4f40e78b850
     86              8              5              0  5025453f21414bd8  5a6062157f0d8622
     87              4              4              0  5025453f21414bd8  5b4bb435e81ffc06
     88           5988           1660             58  5025453f21414bd8  5b9349f3701b3e39
     89            114             12              2  5025453f21414bd8  5ee71d6ddd5bc228
     90             59              5              1  5025453f21414bd8  60ea99bfb1d5231a
     91             52              5              1  5025453f21414bd8  64586da6b21b1bd2
     92            424            229              2  5025453f21414bd8  646a6cec6541e7ac
     93              4              4              0  5025453f21414bd8  6cbde9f9fbc3176e
     94             59              5              2  5025453f21414bd8  6de3aef5b4954a11
     95             64             13              1  5025453f21414bd8  753f9fa4c8d47f4a
     96             53              6              1  5025453f21414bd8  758685fc58479c4e
     97              8              5              0  5025453f21414bd8  7b5f043c125cc97d
     98            186             33              4  5025453f21414bd8  7e25db85804fe834
     99             59              5              1  5025453f21414bd8  7f394b7dad4c5b26
    100             65             11              3  5025453f21414bd8  83d787d6a9d9ab0e
    101             59              5              2  5025453f21414bd8  86ed28a43d84283f
    102             59              5              2  5025453f21414bd8  9bc508c109efcc43
    103             62             11              3  5025453f21414bd8  9c06ad94a3aad7c7
    104              8              5              0  5025453f21414bd8  9cfcd5d0dac61b8d
    105             63             12              3  5025453f21414bd8  b0304b5ce1553aa6
    106            193             92              0  5025453f21414bd8  b4131a320e68f1d6
    107             55              4              2  5025453f21414bd8  b4d7fd34e65a05cd
    108              5              5              0  5025453f21414bd8  b516a5ff103ed300
    109             52              5              1  5025453f21414bd8  b6a47ef0a4ef3f10
    110              8              5              0  5025453f21414bd8  b92388936f57d479
    111            114             12              2  5025453f21414bd8  c78eca62193e6bc1
