============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0        11006.7              2           7663  0000000000000000  0000000000000000
      1         325080         983249           3338  0000000000000001  0000000000000001
      2              5             27              1  0445e6e4169bfc8f  02422f1b7638b926
      3        7.66666             26              1  0445e6e4169bfc8f  039ef9f420ebd3cf
      4        4.33333             26              0  0445e6e4169bfc8f  102d06ecf394acdd
      5        5.66666             19              1  0445e6e4169bfc8f  1755590d2865e8c8
      6        73.9999            335              8  0445e6e4169bfc8f  19390eae9ce519a1
      7             23             32              1  0445e6e4169bfc8f  1e72fe18dde0235d
      8        6.99999             54              1  0445e6e4169bfc8f  2e532073abe2996a
      9        6.33333             56              1  0445e6e4169bfc8f  3255d0555040a65c
     10        3.33333             34              0  0445e6e4169bfc8f  38493a9081c2dad8
     11              2             23              0  0445e6e4169bfc8f  3934b0ecbb8898f2
     12        21.3333             59              1  0445e6e4169bfc8f  3e91476ba4b6754f
     13        17.3333             41              0  0445e6e4169bfc8f  4822b007b8e3076c
     14        3.66666             40              0  0445e6e4169bfc8f  536726126f234721
     15        3.33333             29              0  0445e6e4169bfc8f  538f0d9b40c727db
     16              4             37              1  0445e6e4169bfc8f  5af57c85bad68305
     17        10.3333             33              1  0445e6e4169bfc8f  63d8761676250b0f
     18           1673           2724             43  0445e6e4169bfc8f  6be49a0a69a88d36
     19        12.3333             78              1  0445e6e4169bfc8f  70ae0cb536ec9c40
     20        13688.3          23116            118  0445e6e4169bfc8f  712955bfaca4bc6b
     21        2.66666             25              0  0445e6e4169bfc8f  723c7f332f11c466
     22        14.6667             36              1  0445e6e4169bfc8f  75dc42561dcc2e86
     23        3.66666             42              1  0445e6e4169bfc8f  9446b594bff954ba
     24             17            140              0  0445e6e4169bfc8f  965961494d47ffc3
     25        331.333           1020              1  0445e6e4169bfc8f  9777501ed26fb5e4
     26             16             35              1  0445e6e4169bfc8f  97d76f88b80f5d31
     27        2.66666             16              1  0445e6e4169bfc8f  9a59ec70a6f64ca0
     28        52.9999            110              1  0445e6e4169bfc8f  9b0ce11d0b5dff7f
     29        3.33333             33              1  0445e6e4169bfc8f  b756337768619b65
     30        63.6666             23              0  0445e6e4169bfc8f  b91522d3229f05be
     31              2             20              0  0445e6e4169bfc8f  bd0211e9b6973685
     32        6.66666             56              1  0445e6e4169bfc8f  be58fd557242b76e
     33            150            136              1  0445e6e4169bfc8f  c2ae49216d46d391
     34        5.33333             35              1  0445e6e4169bfc8f  cd93a28484063eda
     35        16.3333             57              1  0445e6e4169bfc8f  d4224e6a9af45bb3
     36        4.66666             50              1  0445e6e4169bfc8f  e29263248046bc90
     37           1895           4550             28  0445e6e4169bfc8f  e295c4ed3d53656d
     38        5.66666             61              1  0445e6e4169bfc8f  e5d5c5668006113f
     39        1331.67            601              1  0445e6e4169bfc8f  fb20099465046e8e
     40        1699.66           5754              1  1601f5cbea11108a  4e95f8d9d022e025
     41           1493           5936              0  1601f5cbea11108a  6c58f46d016de167
     42        4166.66          26156              7  1601f5cbea11108a  8d87132f92679dbf
     43           1038           9838              0  1601f5cbea11108a  9259d0225b0eb4df
     44        690.333           7183              1  1601f5cbea11108a  c8671bfc661acc0d
     45        1053.67            976             27  17a27d9b3da1dc2e  0a4a25fec73c9ace
     46       0.333333              2              0  17a27d9b3da1dc2e  0e571953a940d3c8
     47        1.33333              5              1  17a27d9b3da1dc2e  12b4306394273bce
     48       0.999999             11              1  17a27d9b3da1dc2e  17d33d4be86c4ad0
     49            160             11              1  17a27d9b3da1dc2e  181ad22e4aecd0e4
     50        209.333             95              0  17a27d9b3da1dc2e  1f210631ecb986aa
     51       0.666666              4              1  17a27d9b3da1dc2e  21240b4f207273a2
     52              4              6              0  17a27d9b3da1dc2e  268e1ee954ecb5d5
     53       0.999999              6              1  17a27d9b3da1dc2e  2a5b0b96ba7e71ca
     54             13             95              1  17a27d9b3da1dc2e  35448d80fb6bb006
     55       0.999999              6              1  17a27d9b3da1dc2e  4924c2dc4636a3d3
     56       0.999999             11              1  17a27d9b3da1dc2e  55da087794bf9852
     57        1.33333              5              0  17a27d9b3da1dc2e  5a1fa0556d97a70a
     58        175.666              8              1  17a27d9b3da1dc2e  5f27010fa0fdee08
     59             31             98              0  17a27d9b3da1dc2e  682e493d5276d81b
     60        63.3333              4              0  17a27d9b3da1dc2e  6fa9b5ce31e031e0
     61        61.9999              5              1  17a27d9b3da1dc2e  85c876ef8e4c6e9e
     62            185              6              0  17a27d9b3da1dc2e  8ad7335abd830e3d
     63        84.3332             13              1  17a27d9b3da1dc2e  9a8643c85a0f4409
     64        3.66666              4              1  17a27d9b3da1dc2e  9ca293bef720a9c4
     65              2              5              1  17a27d9b3da1dc2e  9fe2adfdad2cf945
     66       0.666666              6              0  17a27d9b3da1dc2e  a8591f3a7d38482a
     67        9.33332             99              0  17a27d9b3da1dc2e  acb4cba9027afeb1
     68        63.6666             11              1  17a27d9b3da1dc2e  b59e9ed97a5fce25
     69              4              6              1  17a27d9b3da1dc2e  b70819ed571ebf11
     70        77.3333             17              2  17a27d9b3da1dc2e  cbfa7c3562a88814
     71       0.333333              3              0  17a27d9b3da1dc2e  d00ca6cf6dc20799
     72        1125.33            230              2  17a27d9b3da1dc2e  d34571f149589cdc
     73        66.3333              5              0  17a27d9b3da1dc2e  d9072f4ec17894fd
     74       0.333333              2              0  17a27d9b3da1dc2e  eabf8614042f24b6
     75        90.9999             18              3  17a27d9b3da1dc2e  ecc4ddb435cdf2ea
     76       0.333333              2              0  17a27d9b3da1dc2e  ee10df36aae81295
     77        9.99999             17              3  17a27d9b3da1dc2e  f1d73074d9166175
     78             16             97              0  17a27d9b3da1dc2e  f79a04cfd55b46e9
     79        3.66666              6              1  17a27d9b3da1dc2e  fa4411dba838cc0d
     80            162             12              1  17a27d9b3da1dc2e  fdddc66f54d1fdf4
     81        348.666           3701              1  209943c9217e5975  0fde62bb8fc4e70b
     82        1.33333             13              1  209943c9217e5975  125370a7a461a4b7
     83        1049.67           8211              0  209943c9217e5975  1c8ed4cb7294f978
     84        1022.67           7543              1  209943c9217e5975  1f0300976addedeb
     85        1.33333              4              1  209943c9217e5975  1f1d767d00675b72
     86        432.333           3394              1  209943c9217e5975  2290c96b12c6805d
     87       0.666666              4              1  209943c9217e5975  232cb6a6895666cd
     88            104             94              0  209943c9217e5975  2adb8c5e5be39e7c
     89        1.33333              5              0  209943c9217e5975  373cb96cbee76680
     90       0.666666              6              1  209943c9217e5975  3e80a342fccb2345
     91       0.666666              7              1  209943c9217e5975  400480c45dee03ef
     92       0.666666              5              0  209943c9217e5975  4c36118290211a6b
     93        81.6666             47              1  209943c9217e5975  520a0f729c5770a3
     94        3259.33          15574              2  209943c9217e5975  53874b4c04eb1556
     95        208.333            189              1  209943c9217e5975  77552644f22a842f
     96       0.333333              4              1  209943c9217e5975  84e0050112eedd8a
     97       0.666666              8              1  209943c9217e5975  8858d2ad93af8977
     98       0.333333              4              0  209943c9217e5975  a5c2dda94758c6ba
     99       0.333333              3              0  209943c9217e5975  aa497e7a95e70cc7
    100       0.999999              7              0  209943c9217e5975  ad3c246abea84fe4
    101       0.666666              8              0  209943c9217e5975  c1ba554b0b5bc306
    102       0.666666              4              0  209943c9217e5975  c2a653011316a9ea
    103        419.666           3148              1  209943c9217e5975  c2a9fa3b6e9d204c
    104       0.666666              4              1  209943c9217e5975  c380080f8351e074
    105        17.3333             15              1  209943c9217e5975  c5b60b813318c51a
    106       0.333333              4              1  209943c9217e5975  c625149e6cc77d82
    107        551.999           4319              0  209943c9217e5975  cdae0eb942ae8003
    108        1.33333             11              1  209943c9217e5975  e31c0499e2824888
    109       0.999999             10              1  209943c9217e5975  e6bb95bc2f22b6e3
    110       0.333333              3              1  209943c9217e5975  fca4d18526718f42
    111        452.666            315             15  36a8852be33d6213  0542964b9b7a1cbc
    112        6.66666              6              1  36a8852be33d6213  3a18c6d471d40b0f
    113       0.999999              7              0  36a8852be33d6213  46cd1bced2159d0d
    114        801.666            950             17  36a8852be33d6213  4f597f2c55276400
    115              2             16              0  46f04fdd0c5e76fe  0c52f07f521b77d5
    116              4             17              1  46f04fdd0c5e76fe  3fc6d9a1e2ce7e73
    117        1.33333             10              0  46f04fdd0c5e76fe  621a7b8d538c6b6e
    118        561.333           1234              5  46f04fdd0c5e76fe  63a29b6fc7d3b7ba
    119        6.33333             11              1  46f04fdd0c5e76fe  69b45d8295d1e2bc
    120        1.33333              9              0  46f04fdd0c5e76fe  83e8d1abe8a77996
    121        1.66667             10              1  46f04fdd0c5e76fe  dfe01ff5fa34e24c
    122              0              0            292  4c1aac0c3b1bb23d  2df613caf308bc92
    123        26.6666            135              0  5999f5b201485785  15ab19a6afd89561
    124        74.6666             37              0  5999f5b201485785  41e09525d7ae3b89
    125        14.3333             82              4  5999f5b201485785  420e0886d4918d91
    126        11.3333             44              1  5999f5b201485785  53480ed18464a6ba
    127        2.66666             22              0  5999f5b201485785  82d7bbafadeaa6ba
    128        18.6666             98              1  5999f5b201485785  8c0e3c47b369af2f
    129        6.66666             57              4  5999f5b201485785  b0187cff41bc779c
    130        3.66666             35              0  5999f5b201485785  ba4105ac72bfb2d5
    131        9.33332             19              1  5999f5b201485785  ba76fdea27f3c643
    132        378.333            406              0  5999f5b201485785  bc0b7031890fdc13
    133        4.66666             42              1  5999f5b201485785  d316ebe0a5907a75
    134             16             50              0  5999f5b201485785  ee73e4ccfc22e46c
    135           2167           1675              8  5999f5b201485785  f5865b894b2bbb95
    136       0.333333              4              1  5ce40bd74764e682  0242c01a66772781
    137       0.666666              8              1  5ce40bd74764e682  0824573d3310acb8
    138        90.6666              5              0  5ce40bd74764e682  0b2ab4a3728969a7
    139        2.33333              8              1  5ce40bd74764e682  1a05e6674e729f61
    140           1485           2132              6  5ce40bd74764e682  1f508f2d7297f028
    141              4             31              0  5ce40bd74764e682  280f8e51fb41444f
    142        164.667             93              1  5ce40bd74764e682  2946328c31ee78be
    143        110.333             93              1  5ce40bd74764e682  32b7e99421a37f00
    144        80.3333              9              2  5ce40bd74764e682  58c2edaaf57d4955
    145              0              0              0  5ce40bd74764e682  69dec4ea5ca91b5b
    146        8.99999             94              0  5ce40bd74764e682  6a635da959fc004c
    147              4              5              0  5ce40bd74764e682  6ebdaf8166a2b79e
    148       0.333333              4              0  5ce40bd74764e682  6f8e9d0dd8d31969
    149        319.666           1069              1  5ce40bd74764e682  77efe68b85f16f27
    150        87.6666             67              1  5ce40bd74764e682  7b3fd01b1b423633
    151       0.666666              3              1  5ce40bd74764e682  81b803e970b77e8d
    152        73.3333              5              1  5ce40bd74764e682  89b5f9248bdbc7c0
    153       0.333333              1              0  5ce40bd74764e682  8f9f954074f9d034
    154       0.666666              3              1  5ce40bd74764e682  948f5d570b2deb06
    155       0.666666              4              0  5ce40bd74764e682  95969a7f63489b7b
    156       0.333333              3              1  5ce40bd74764e682  a234c3aa762e0de1
    157       0.999999             12              2  5ce40bd74764e682  b18215b016111a5f
    158       0.666666              4              0  5ce40bd74764e682  b1b0bfb698fddf23
    159            240             92              0  5ce40bd74764e682  b4ff5f7f96a967e5
    160        223.666             95              1  5ce40bd74764e682  b7c7de1f13217c2a
    161       0.333333              3              1  5ce40bd74764e682  bdbfebc0fe86a173
    162        65.6666              6              1  5ce40bd74764e682  d0851c515fdf9af9
    163            139            180              0  5ce40bd74764e682  d2760c3828840667
    164        82.9999             94              1  5ce40bd74764e682  d3e83c1ecc1519b0
    165       0.333333              2              1  5ce40bd74764e682  d773bfe276f0eabd
    166        1.33333              4              0  5ce40bd74764e682  d862db858d699bb9
    167              2              4              0  5ce40bd74764e682  e088955c5e7ee679
    168       0.333333              3              1  5ce40bd74764e682  e426aac4d16094b5
    169       0.999999              4              1  5ce40bd74764e682  facc7b9ab4e96681
    170        7.99999              3              0  5ce40bd74764e682  fbddc1b796f91ac0
    171        1.66667              6              1  5ce40bd74764e682  fd4597f8f7038076
    172            112             88              1  5ce40bd74764e682  fe6c61b8444acf3f
    173              3             31              1  62e03459d32f8b40  59d0a482c6cc2805
    174              2              4              1  62e03459d32f8b40  682e09773b860ea3
    175        9.33332              8              1  62e03459d32f8b40  69b5789120c6e6c2
    176       0.333333              3              1  62e03459d32f8b40  6ae613353cead59f
    177        170.666            195              0  62e03459d32f8b40  a59d1969e2483150
    178        1844.66           5649              2  62e03459d32f8b40  d9f8b1f759b64fab
    179              2              6              1  68f4d0a6d28757f9  11259e1f984c0efd
    180        7439.33           3698            145  68f4d0a6d28757f9  12d1401d23a3e099
    181              2              3              1  68f4d0a6d28757f9  1e84d2fa8d1fbae3
    182            132            145              2  68f4d0a6d28757f9  32dbd1adc2349e31
    183        998.666           1984             17  68f4d0a6d28757f9  32e86e49af545817
    184       0.999999              3              0  68f4d0a6d28757f9  345b529d5f32c9eb
    185       0.999999              5              1  68f4d0a6d28757f9  35aec04ab06fc532
    186        3.33333             17              1  68f4d0a6d28757f9  35befff6d7b29499
    187       0.999999              5              0  68f4d0a6d28757f9  47d9ad9d6c21292e
    188              4              5              0  68f4d0a6d28757f9  55436d95086e6c94
    189        1.66667             13              1  68f4d0a6d28757f9  5efffe959d1670ca
    190       0.666666              6              1  68f4d0a6d28757f9  72358a3434ea39c1
    191        6.99999             40              1  68f4d0a6d28757f9  74b3e00a7ad6c298
    192       0.333333              3              0  68f4d0a6d28757f9  7784b4ed018792da
    193        75.6666              5              1  68f4d0a6d28757f9  7c771c599b25690d
    194       0.333333              2              1  68f4d0a6d28757f9  9ac356364d5271f8
    195        6.66666              6              0  68f4d0a6d28757f9  ac7da1e784ea8f98
    196           1747           5580             27  68f4d0a6d28757f9  cef8ecddc5546ae1
    197              2             18              1  68f4d0a6d28757f9  e3d21cd27be70168
    198        1051.67            712              2  68f4d0a6d28757f9  e7877d8440e39dc8
    199       0.999999              8              1  68f4d0a6d28757f9  e9456832eaf43af4
    200        12832.3          16096            199  68f4d0a6d28757f9  ea46e0de803b47e1
    201       0.999999              5              1  68f4d0a6d28757f9  f65af363d76e8571
    202       0.666666              6              1  6b0c4da997dad4ab  0ec6a8f5b1ab68b0
    203        2.33333              6              1  6b0c4da997dad4ab  17c5b5a4f4e83828
    204        5.99999              9              1  6b0c4da997dad4ab  3d724e25b856238f
    205       0.333333              3              1  6b0c4da997dad4ab  421ed2374bf71fe2
    206       0.999999              7              1  6b0c4da997dad4ab  64cd417d14429b20
    207       0.999999              6              1  6b0c4da997dad4ab  73e93ec59656b03b
    208        79.9999             41              1  6b0c4da997dad4ab  761c8c04688c9d44
    209       0.333333              2              0  6b0c4da997dad4ab  7fc4baa4859e7c5c
    210        1.33333              3              0  6b0c4da997dad4ab  a5bdd34c2b193850
    211        6.33333              4              1  6b0c4da997dad4ab  c037a289b3e4f44e
    212        78.6666              3              0  6b0c4da997dad4ab  d8f4634f8db0063e
    213       0.666666              3              1  6b0c4da997dad4ab  e41dbea8251b308a
    214             11             33              0  6b0c4da997dad4ab  ecf971db7163974d
    215       0.666666              6              1  6b0c4da997dad4ab  ef6d7770a2e3f8c8
    216        3.33333              7              0  71466816e2c73506  0214b5fe71767951
    217        253.333            482              0  71466816e2c73506  08f9011ef6c2d071
    218        3985.66          16941              2  71466816e2c73506  0e2097cb845b2f33
    219        16.6666            100              1  71466816e2c73506  21d15f0552c1756f
    220        5.99999             18              0  71466816e2c73506  2c3856041e0bc688
    221              2             15              1  71466816e2c73506  4bf81858f31421dc
    222             35             56              1  71466816e2c73506  635093265953304a
    223              4             30              0  71466816e2c73506  88b750858fc0952f
    224            222            576              1  71466816e2c73506  aca73bf9692e28ac
    225              3             26              1  71466816e2c73506  da053bc9d2c43a98
    226            101             43              0  71466816e2c73506  dab6b061f59dc80d
    227        21.6666             10              1  71466816e2c73506  ee50191df0752c65
    228        7.66666             14              0  71466816e2c73506  f44da5e00dc1d3c0
    229        55.9999            311              0  854c199e84091dd2  111ccf34f284dd9b
    230        6.33333             65              0  854c199e84091dd2  1f9b270dc53721d5
    231        121.333            344              1  854c199e84091dd2  48eafb2f7adbdb53
    232        27.3333            180              1  854c199e84091dd2  664baffc3ca034f3
    233        356.666            906              2  854c199e84091dd2  77964bffddf57e4b
    234        1.33333             14              0  854c199e84091dd2  82b970028d4030c9
    235        1.33333              4              1  854c199e84091dd2  967516b3ee952583
    236        10.3333             20              0  854c199e84091dd2  b08aae8cbf40bfd5
    237        161.333            262              1  854c199e84091dd2  bcb3d4ea435b7ea0
    238       0.666666              7              0  854c199e84091dd2  cfffadd23d3761ad
    239        123.333            491              1  854c199e84091dd2  e683d613b1669600
    240        2672.66          11297              2  854c199e84091dd2  e6e4af5c52bd0efb
    241        26.6666            127              1  854c199e84091dd2  efa10f9bdfadd780
    242       0.999999              5              1  86826d1eb5a292a7  012e6e6d1bb7385e
    243        95.3332              4              0  86826d1eb5a292a7  09c55e80b5860553
    244       0.666666              7              1  86826d1eb5a292a7  0af0196ab5bded34
    245       0.999999              3              1  86826d1eb5a292a7  0e5690691a27653d
    246        328.333             96              0  86826d1eb5a292a7  143af5f183e1fb51
    247        2.66666             30              1  86826d1eb5a292a7  21746f3fc4eafe38
    248       0.666666              5              0  86826d1eb5a292a7  2a963d6032251c9c
    249        371.666             91              1  86826d1eb5a292a7  2b3a3b42c9eb9d39
    250       0.666666              7              1  86826d1eb5a292a7  3449dc84e2a5c768
    251       0.666666              5              0  86826d1eb5a292a7  3c2fd030e2ac1a2e
    252           1136            935             12  86826d1eb5a292a7  4c2833fa8801527d
    253       0.666666              7              0  86826d1eb5a292a7  51c9c07f28ea9c3c
    254        71.3333             68              1  86826d1eb5a292a7  5fa20ff02bf5ab7b
    255       0.666666              3              1  86826d1eb5a292a7  6329fee5559e3403
    256       0.333333              4              1  86826d1eb5a292a7  72db283388458f97
    257              3             33              1  86826d1eb5a292a7  789aae3c7cbe3513
    258       0.333333              2              0  86826d1eb5a292a7  7c4453de5edf7c57
    259       0.666666              7              0  86826d1eb5a292a7  8179f4bfad5a6c09
    260        106.333              6              1  86826d1eb5a292a7  847d16f769a2db36
    261       0.333333              2              1  86826d1eb5a292a7  86f88e390047fb88
    262       0.333333              3              0  86826d1eb5a292a7  93a4feafb2e96a78
    263       0.666666              5              0  86826d1eb5a292a7  95d446cebac57981
    264              2             11              2  86826d1eb5a292a7  9aae32d88d80f4f1
    265             45             93              1  86826d1eb5a292a7  9c4cf86877309c94
    266       0.666666              7              0  86826d1eb5a292a7  9c9ce126c983a96d
    267       0.666666              7              1  86826d1eb5a292a7  9fa2536598d18366
    268       0.333333              3              1  86826d1eb5a292a7  a2999ec473c64253
    269        138.667             31              1  86826d1eb5a292a7  a34e36a3c5fb17e7
    270       0.333333              4              1  86826d1eb5a292a7  a6d97c18de759256
    271        4.66666             17              2  86826d1eb5a292a7  a788866cd57398ab
    272        1.33333              8              0  86826d1eb5a292a7  a8a497cd152bc20b
    273       0.666666              8              1  86826d1eb5a292a7  c538cc7b8c79b88b
    274       0.333333              4              0  86826d1eb5a292a7  c7549216ed6832b4
    275       0.666666              4              1  86826d1eb5a292a7  e1fd0237130172c6
