============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0        11006.7              2           7664  0000000000000000  0000000000000000
      1    2.54907e+07       59100886         181724  0000000000000001  0000000000000001
      2              5             25              1  0445e6e4169bfc8f  02422f1b7638b926
      3        7.66666             26              1  0445e6e4169bfc8f  039ef9f420ebd3cf
      4        3.33333             25              0  0445e6e4169bfc8f  102d06ecf394acdd
      5        5.66666             19              1  0445e6e4169bfc8f  1755590d2865e8c8
      6        73.6666            334              8  0445e6e4169bfc8f  19390eae9ce519a1
      7        22.6666             29              1  0445e6e4169bfc8f  1e72fe18dde0235d
      8        6.99999             54              1  0445e6e4169bfc8f  2e532073abe2996a
      9        6.33333             55              1  0445e6e4169bfc8f  3255d0555040a65c
     10        3.66666             38              0  0445e6e4169bfc8f  38493a9081c2dad8
     11              2             23              0  0445e6e4169bfc8f  3934b0ecbb8898f2
     12             21             58              1  0445e6e4169bfc8f  3e91476ba4b6754f
     13        17.3333             41              0  0445e6e4169bfc8f  4822b007b8e3076c
     14        3.66666             40              0  0445e6e4169bfc8f  536726126f234721
     15        3.33333             30              0  0445e6e4169bfc8f  538f0d9b40c727db
     16              4             39              1  0445e6e4169bfc8f  5af57c85bad68305
     17        10.3333             33              1  0445e6e4169bfc8f  63d8761676250b0f
     18           1659           2724             42  0445e6e4169bfc8f  6be49a0a69a88d36
     19        11.6667             76              1  0445e6e4169bfc8f  70ae0cb536ec9c40
     20          13789          23115            117  0445e6e4169bfc8f  712955bfaca4bc6b
     21        2.66666             25              0  0445e6e4169bfc8f  723c7f332f11c466
     22        14.6667             36              1  0445e6e4169bfc8f  75dc42561dcc2e86
     23              4             46              1  0445e6e4169bfc8f  9446b594bff954ba
     24        16.6666            142              0  0445e6e4169bfc8f  965961494d47ffc3
     25            327           1022              1  0445e6e4169bfc8f  9777501ed26fb5e4
     26             16             35              1  0445e6e4169bfc8f  97d76f88b80f5d31
     27        2.66666             16              1  0445e6e4169bfc8f  9a59ec70a6f64ca0
     28        52.9999            110              1  0445e6e4169bfc8f  9b0ce11d0b5dff7f
     29        3.66666             35              1  0445e6e4169bfc8f  b756337768619b65
     30        63.9999             23              0  0445e6e4169bfc8f  b91522d3229f05be
     31              2             21              0  0445e6e4169bfc8f  bd0211e9b6973685
     32        6.66666             56              1  0445e6e4169bfc8f  be58fd557242b76e
     33            150            136              1  0445e6e4169bfc8f  c2ae49216d46d391
     34        5.33333             36              1  0445e6e4169bfc8f  cd93a28484063eda
     35        16.3333             57              1  0445e6e4169bfc8f  d4224e6a9af45bb3
     36        4.66666             51              1  0445e6e4169bfc8f  e29263248046bc90
     37        2060.33           4547             28  0445e6e4169bfc8f  e295c4ed3d53656d
     38        5.66666             60              1  0445e6e4169bfc8f  e5d5c5668006113f
     39           1324            600              1  0445e6e4169bfc8f  fb20099465046e8e
     40        1701.33           6360              2  1601f5cbea11108a  4e95f8d9d022e025
     41           1214           6259              1  1601f5cbea11108a  6c58f46d016de167
     42          22275          27466             16  1601f5cbea11108a  8d87132f92679dbf
     43        3105.33           8848              0  1601f5cbea11108a  9259d0225b0eb4df
     44        822.666           7751              2  1601f5cbea11108a  c8671bfc661acc0d
     45        964.999            978             27  17a27d9b3da1dc2e  0a4a25fec73c9ace
