============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33023              3          13116  0000000000000000  0000000000000000
      1      3.477e+06        1426294           8632  0000000000000001  0000000000000001
      6             20             20              1  00cd149a786f0aab  141d2d52fa89b287
     13          29066          11700             32  00cd149a786f0aab  2f83da88f51d3cee
     16             68              8              2  00cd149a786f0aab  3f3d3f5ef4f6b46e
     19             13              7              3  00cd149a786f0aab  64cdfbfc472edb56
     21             71             11              3  00cd149a786f0aab  6a8c65c5ba8ccc64
     25           2429            156             15  00cd149a786f0aab  821cb16cb9e34333
     29          24019           9850             36  00cd149a786f0aab  a04c70774a5ef9ee
     33          37292          14415            128  00cd149a786f0aab  b56cb2948e710379
     35         194975         105050           1050  00cd149a786f0aab  bc5e7b9804a5ec3f
     36    1.07894e+06         502399            138  00cd149a786f0aab  d21317f549311255
     39           2103            530             21  00cd149a786f0aab  eda74cb56b3c7301
     42           1348            653              0  02b7cdad78333092  4d0d6abaf6ced069
     43          26968           8896              0  02b7cdad78333092  4df68cf257692b96
     44             59              5              0  02b7cdad78333092  51e9d0162d953ff2
     45             59              5              0  02b7cdad78333092  aab635a8e944a29e
     46          12873           3555              0  02b7cdad78333092  c3964e1d4e99585f
     47            568            244              0  02b7cdad78333092  d3fea09d3c155100
     48            725             45              0  0425062c4766f5d3  61e7572410003ce9
     49             71             14              2  1804b8d6265366b4  07f4b21e3d22cd67
     50             79             16              1  1804b8d6265366b4  2698687ab74a03a2
     51             61             10              2  1804b8d6265366b4  2ed8f5e28781a966
     52            165             50              1  1804b8d6265366b4  52f68edba5da0659
     53           3621           1333             34  1804b8d6265366b4  555fe6132aed6973
     54             67             10              1  1804b8d6265366b4  b736410c0b3b9d21
     55              8              8              0  1804b8d6265366b4  c4971953b77995eb
     56              8              5              0  1f6192f89ea2f2f3  0133f81b74a9b6c1
     57             65              8              1  1f6192f89ea2f2f3  1be912ef71fefc44
     58              4              4              0  1f6192f89ea2f2f3  1d2b122df58823c7
     59              4              4              0  1f6192f89ea2f2f3  27d742194c1f0d25
     60            276             92              2  1f6192f89ea2f2f3  35bf660f723b512b
     61            530            231              2  1f6192f89ea2f2f3  38ba09d5977c8fec
     62           4000            953             52  1f6192f89ea2f2f3  5747f3fd44283369
     63              4              4              0  1f6192f89ea2f2f3  5e081d71a6bbf2c0
     64             60              6              2  1f6192f89ea2f2f3  718706310014d162
     65             64             11              3  1f6192f89ea2f2f3  947468bb83c4a253
     66             56              5              1  1f6192f89ea2f2f3  9d07c7298f6a0b30
     67             80             14              1  1f6192f89ea2f2f3  a1e6741a1b6f77fd
     68             59              5              1  1f6192f89ea2f2f3  a817511143a786fa
     69             62              8              1  1f6192f89ea2f2f3  a9d32922a196269a
     70             59              5              1  1f6192f89ea2f2f3  bb9f05d20cea2ef3
     71             11              8              0  1f6192f89ea2f2f3  c073f656b4e0540e
     72             49              5              2  1f6192f89ea2f2f3  d3445648e0df7cd3
     73            192             92              0  1f6192f89ea2f2f3  ef5bad216079093c
     74             84             25              1  2317c109d66f141e  0d21997db7d4fbee
     75           2076           1172              2  2317c109d66f141e  1099240203d100c0
     76             70             49              0  2317c109d66f141e  1318d7458e08e914
     77            107             35              1  2317c109d66f141e  1a3d52fb0f3b6e23
     78            172             49              3  2317c109d66f141e  2369a65ab83f330a
     79             63             42              0  2317c109d66f141e  2daa056aa474162b
     80             28             28              0  2317c109d66f141e  3188d54cc06bf2ce
     81             44             44              0  2317c109d66f141e  3204e3cc87df149b
     82            214             70              2  2317c109d66f141e  3abaf30ac863478a
     83            339            156              2  2317c109d66f141e  3f250d8c325390cf
     84            254             63              2  2317c109d66f141e  435c3d89e6335052
     85             99             25              1  2317c109d66f141e  494f7cf0173c28e3
     86             56             35              0  2317c109d66f141e  4c4a1d52346d5cf1
     87             63             42              0  2317c109d66f141e  5cfbb025853e697d
     88            241             77              1  2317c109d66f141e  64359b9769e1d4c8
     89            264            156              0  2317c109d66f141e  656c6228f569a8b1
     90          51519          25106            196  2317c109d66f141e  6db92c487bcf0f41
     91             28             28              0  2317c109d66f141e  839f189b3c026308
     92            107             35              1  2317c109d66f141e  86940daf0d16a033
     93            320            121              1  2317c109d66f141e  86a86ede2fc875f6
     94             44             44              0  2317c109d66f141e  89b6660bce3c2c2c
     95            147             42              1  2317c109d66f141e  8a2a970187ae0fe3
     96            158             35              3  2317c109d66f141e  8b39d80040f7e3a2
     97            218             44              2  2317c109d66f141e  949a548f129e70dd
     98             60             42              0  2317c109d66f141e  9f6ca00e0fcfb2cd
     99            159             60              1  2317c109d66f141e  a93001b2ec1e0f16
    100           1170            671              2  2317c109d66f141e  b2a5bd037ac2e72f
    101            136             42              2  2317c109d66f141e  bd54dd3df0b9dc67
    102            179             70              1  2317c109d66f141e  c54e2485372b9e37
    103           8155           2825             93  2317c109d66f141e  d45d5dc7afa6038c
    104             60             42              2  2317c109d66f141e  e4c00b80fb4e0145
    105            128             63              2  2317c109d66f141e  ea3638f535a230dc
    106             28             28              0  2317c109d66f141e  f4103445025b9b11
    107            177             63              1  2317c109d66f141e  f4801d8dde0dd1cb
    108            159             63              1  2317c109d66f141e  f5749fcdb6e494cc
    109            782            330              9  2317c109d66f141e  f58d264004586064
    110          11319           4693             74  2317c109d66f141e  f8b1490ada9a15eb
    111             79             28              1  2317c109d66f141e  ff1a0abcdce33fcf
    112             62              8              1  240bb41aee18aede  00595d52823ea9c3
    113              8              5              0  240bb41aee18aede  00e525168b7f3793
    114             59              5              1  240bb41aee18aede  0a2d06666e07e6c3
    115             81             18              1  240bb41aee18aede  111a49366625940b
    116            236             92              1  240bb41aee18aede  12247bbce15e4808
    117             79             13              3  240bb41aee18aede  1362c11df017a9c0
    118             98             19              2  240bb41aee18aede  262a87887e733dad
    119            177             92              0  240bb41aee18aede  34f128a02dc23663
    120            189             19              4  240bb41aee18aede  397d26a03cfa5554
    121             55             11              1  240bb41aee18aede  3b3ff40256acdfba
    122             65              8              2  240bb41aee18aede  3c210caa1eaaf77a
    123             56              5              1  240bb41aee18aede  444a62faac5791b2
    124             56              5              1  240bb41aee18aede  4794909462440e04
    125            114             12              2  240bb41aee18aede  4c2fbe44925922f0
    126            260             19              7  240bb41aee18aede  5374aeec76157ac6
    127            185             92              0  240bb41aee18aede  56635b351c4fa200
    128            261             92              2  240bb41aee18aede  6677e666005f72ed
    129              8              5              0  240bb41aee18aede  6786ffbd0ef30a77
    130              8              5              0  240bb41aee18aede  6aff8c995af584b2
    131            113             11              3  240bb41aee18aede  74fbfd12205ba9ee
    132              4              4              0  240bb41aee18aede  78ce64771f731444
    133             52              5              1  240bb41aee18aede  88a7e02eb6397361
    134            425            229              2  240bb41aee18aede  8b18a7f2a7b3900d
    135             59              5              1  240bb41aee18aede  93e614841143f61a
    136             72             11              2  240bb41aee18aede  93ffa032cc3b3836
    137            253             92              1  240bb41aee18aede  99150e94d8d39d40
    138              9              6              0  240bb41aee18aede  a370ec2fcc670f63
    139             55             11              1  240bb41aee18aede  a752588e33be74f8
    140             59              5              2  240bb41aee18aede  a8d6c12ded731602
    141              8              5              0  240bb41aee18aede  abc86cb522019ebd
    142             59              5              1  240bb41aee18aede  b156482ca7907109
    143             55              4              2  240bb41aee18aede  c1ba5593a323f66d
    144              8              5              0  240bb41aee18aede  dadaa8f5b930b5f9
    145             55              4              1  240bb41aee18aede  dcf1d3b441e7544b
    146              8              5              0  240bb41aee18aede  dd4a0eeb2c94b6fa
    147             59              5              1  240bb41aee18aede  e4ca507eb357c62a
    148             60              6              2  28b203d8bf5c526d  02f07deafec047bf
    149            114             12              3  28b203d8bf5c526d  04cfb8c528077220
    150             59              5              2  28b203d8bf5c526d  08c922515bfe3bc1
    151              5              5              0  28b203d8bf5c526d  0c20eeb5816e7698
    152            161             92              0  28b203d8bf5c526d  0c30be91e40b438c
    153            134             19              3  28b203d8bf5c526d  14352ca3c2e16f65
    154            193             33              6  28b203d8bf5c526d  2a2d47400538e1c6
    155           6147           1706             68  28b203d8bf5c526d  2a81dd6208e26989
    156             59              5              2  28b203d8bf5c526d  481cce1cf77fe725
    157            424            229              3  28b203d8bf5c526d  49724af2180e7984
    158              8              5              0  28b203d8bf5c526d  4d5f8fe3190b996a
