============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          11007              2           7662  0000000000000000  0000000000000000
      1         326634         908126           3370  0000000000000001  0000000000000001
      2        3.33333             12              1  00cd149a786f0aab  009ef8b67f1fe58f
      3        1.66667             16              1  00cd149a786f0aab  05aff99e9a30de33
      4        277.666            889              1  00cd149a786f0aab  0b1c6d7df0e37bcd
      5        7.99999              8              0  00cd149a786f0aab  0d84ea9be53443c4
      6              2              9              0  00cd149a786f0aab  141d2d52fa89b287
      7        24.3333            146              1  00cd149a786f0aab  1bb822ba7bd7cb1b
      8        304.666            786              1  00cd149a786f0aab  1c4cd40b1c85e2c3
      9        1.33333              8              0  00cd149a786f0aab  1db88b4fca36bb19
     10        25.3333            209              2  00cd149a786f0aab  230e848ea99b0779
     11        363.333           2116              0  00cd149a786f0aab  2633d222ad0465d6
     12            194            194              1  00cd149a786f0aab  2709780be66dea10
     13        400.666            690              1  00cd149a786f0aab  2f83da88f51d3cee
     14        5.33333             36              1  00cd149a786f0aab  38c2a170c28015d4
     15        7.99999              8              0  00cd149a786f0aab  3ca43e15f84cade5
     16        10.6667              8              1  00cd149a786f0aab  3f3d3f5ef4f6b46e
     17        1.33333             12              1  00cd149a786f0aab  4bc66f1b60757840
     18        12.3333             51              0  00cd149a786f0aab  4fcfbd14119795df
     19        151.667              4              0  00cd149a786f0aab  64cdfbfc472edb56
     20        40.3333            159              1  00cd149a786f0aab  6a5398a22ab7dee9
     21        1.33333              9              1  00cd149a786f0aab  6a8c65c5ba8ccc64
     22             33            263              0  00cd149a786f0aab  769030590867523e
     23        625.333            881              5  00cd149a786f0aab  79b3f96d73725cb6
     24        59.6666            358              1  00cd149a786f0aab  7dd6147e45e80118
     25        39.3333            135              4  00cd149a786f0aab  821cb16cb9e34333
     26              3             15              1  00cd149a786f0aab  900b292a8a412ef3
     27       0.666666              4              1  00cd149a786f0aab  90c3b8b71571aeb6
     28        651.999            952              9  00cd149a786f0aab  a01b4bca2e728fb1
     29            319            379              1  00cd149a786f0aab  a04c70774a5ef9ee
     30        469.666           2192              1  00cd149a786f0aab  a1e33e9635b0a60a
     31             26            164              0  00cd149a786f0aab  a58f936b05571808
     32            242           1607              0  00cd149a786f0aab  a93a2ad889978766
     33        464.666           1172             23  00cd149a786f0aab  b56cb2948e710379
     34       0.666666              7              0  00cd149a786f0aab  b7b22362220deb11
     35          14125          47439             77  00cd149a786f0aab  bc5e7b9804a5ec3f
     36        208.333            400              1  00cd149a786f0aab  d21317f549311255
     37        1.66667             17              1  00cd149a786f0aab  d78edc4f08cbf688
     38        263.333            896              1  00cd149a786f0aab  e6bf4d03c47f7f7d
     39        1359.67           1077             15  00cd149a786f0aab  eda74cb56b3c7301
     40           2083           8021              2  00cd149a786f0aab  f6efeaae8e24fb37
     41        17.3333            121              0  00cd149a786f0aab  fdc8d828526bde40
     42        139.333            630              2  02b7cdad78333092  4d0d6abaf6ced069
     43           3599           8790             71  02b7cdad78333092  4df68cf257692b96
     44       0.666666              6              1  02b7cdad78333092  51e9d0162d953ff2
     45       0.333333              4              1  02b7cdad78333092  aab635a8e944a29e
     46        1726.33           3455             42  02b7cdad78333092  c3964e1d4e99585f
     47        106.667            238              1  02b7cdad78333092  d3fea09d3c155100
     48        1.66667             13              1  1804b8d6265366b4  07f4b21e3d22cd67
     49        2.66666             14              1  1804b8d6265366b4  2698687ab74a03a2
     50       0.666666              8              1  1804b8d6265366b4  2ed8f5e28781a966
     51        5.66666             47              1  1804b8d6265366b4  52f68edba5da0659
     52        952.666           1339              8  1804b8d6265366b4  555fe6132aed6973
     53       0.999999              8              1  1804b8d6265366b4  b736410c0b3b9d21
     54       0.999999             10              0  1804b8d6265366b4  c4971953b77995eb
     55       0.333333              2              0  1f6192f89ea2f2f3  0133f81b74a9b6c1
     56        1.33333              7              1  1f6192f89ea2f2f3  1be912ef71fefc44
     57        80.3333              4              0  1f6192f89ea2f2f3  1d2b122df58823c7
     58       0.333333              2              0  1f6192f89ea2f2f3  27d742194c1f0d25
     59        8.33332             96              1  1f6192f89ea2f2f3  35bf660f723b512b
     60        1569.33            231              1  1f6192f89ea2f2f3  38ba09d5977c8fec
     61        938.999            960             25  1f6192f89ea2f2f3  5747f3fd44283369
     62       0.666666              4              0  1f6192f89ea2f2f3  5e081d71a6bbf2c0
     63       0.333333              3              1  1f6192f89ea2f2f3  718706310014d162
     64              2              8              1  1f6192f89ea2f2f3  947468bb83c4a253
     65        69.9999              5              1  1f6192f89ea2f2f3  9d07c7298f6a0b30
     66        70.6666             16              1  1f6192f89ea2f2f3  a1e6741a1b6f77fd
     67        63.6666              4              1  1f6192f89ea2f2f3  a817511143a786fa
     68        3.66666              6              1  1f6192f89ea2f2f3  a9d32922a196269a
     69       0.333333              4              1  1f6192f89ea2f2f3  bb9f05d20cea2ef3
     70            210              8              0  1f6192f89ea2f2f3  c073f656b4e0540e
     71       0.999999              5              1  1f6192f89ea2f2f3  d3445648e0df7cd3
     72        285.666             94              0  1f6192f89ea2f2f3  ef5bad216079093c
     73        3.33333             20              1  2317c109d66f141e  0d21997db7d4fbee
     74        277.666           1167              1  2317c109d66f141e  1099240203d100c0
     75        3.66666             41              0  2317c109d66f141e  1318d7458e08e914
     76        4.33333             40              1  2317c109d66f141e  1a3d52fb0f3b6e23
     77        4.33333             50              1  2317c109d66f141e  2369a65ab83f330a
     78        4.33333             44              0  2317c109d66f141e  2daa056aa474162b
     79        64.3333             27              0  2317c109d66f141e  3188d54cc06bf2ce
     80        3.66666             34              0  2317c109d66f141e  3204e3cc87df149b
     81        19.3333             70              1  2317c109d66f141e  3abaf30ac863478a
     82        148.333            158              1  2317c109d66f141e  3f250d8c325390cf
     83        5.66666             62              1  2317c109d66f141e  435c3d89e6335052
     84              3             20              1  2317c109d66f141e  494f7cf0173c28e3
     85        6.33333             34              0  2317c109d66f141e  4c4a1d52346d5cf1
     86              3             28              0  2317c109d66f141e  5cfbb025853e697d
     87        13.6667             94              1  2317c109d66f141e  64359b9769e1d4c8
     88        19.3333            165              0  2317c109d66f141e  656c6228f569a8b1
     89          14077          25278            123  2317c109d66f141e  6db92c487bcf0f41
     90        2.33333             27              0  2317c109d66f141e  839f189b3c026308
     91              4             41              1  2317c109d66f141e  86940daf0d16a033
     92        29.3333            118              1  2317c109d66f141e  86a86ede2fc875f6
     93        13.3333             43              0  2317c109d66f141e  89b6660bce3c2c2c
     94             33             35              1  2317c109d66f141e  8a2a970187ae0fe3
     95        4.66666             29              1  2317c109d66f141e  8b39d80040f7e3a2
     96              4             42              1  2317c109d66f141e  949a548f129e70dd
     97              4             38              0  2317c109d66f141e  9f6ca00e0fcfb2cd
     98             14             60              1  2317c109d66f141e  a93001b2ec1e0f16
     99        1392.67            706              1  2317c109d66f141e  b2a5bd037ac2e72f
    100             16             34              1  2317c109d66f141e  bd54dd3df0b9dc67
    101             22             66              1  2317c109d66f141e  c54e2485372b9e37
    102        1892.33           2840             44  2317c109d66f141e  d45d5dc7afa6038c
    103        5.66666             38              2  2317c109d66f141e  e4c00b80fb4e0145
    104        7.33333             62              1  2317c109d66f141e  ea3638f535a230dc
    105        2.66666             24              0  2317c109d66f141e  f4103445025b9b11
    106        6.99999             64              1  2317c109d66f141e  f4801d8dde0dd1cb
    107        6.33333             70              1  2317c109d66f141e  f5749fcdb6e494cc
    108        39.6666            366              6  2317c109d66f141e  f58d264004586064
    109        2465.66           4692             30  2317c109d66f141e  f8b1490ada9a15eb
    110        4.99999             22              1  2317c109d66f141e  ff1a0abcdce33fcf
    111       0.999999              8              1  240bb41aee18aede  00595d52823ea9c3
