============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          33023              3          13075  0000000000000000  0000000000000000
      1      3.411e+06        1420444           8068  0000000000000001  0000000000000001
      6             12             12              0  00cd149a786f0aab  141d2d52fa89b287
     13          15347           6216              9  00cd149a786f0aab  2f83da88f51d3cee
     16            359              8              5  00cd149a786f0aab  3f3d3f5ef4f6b46e
     19             13              7              1  00cd149a786f0aab  64cdfbfc472edb56
     21             71             11              1  00cd149a786f0aab  6a8c65c5ba8ccc64
     25           2225            156             13  00cd149a786f0aab  821cb16cb9e34333
     29          14414           5910             25  00cd149a786f0aab  a04c70774a5ef9ee
     33          23915           8815             83  00cd149a786f0aab  b56cb2948e710379
     35         125210          63938            741  00cd149a786f0aab  bc5e7b9804a5ec3f
     36          82240          36163            102  00cd149a786f0aab  d21317f549311255
     39           1565            318             14  00cd149a786f0aab  eda74cb56b3c7301
     42           1694            780              0  02b7cdad78333092  4d0d6abaf6ced069
     43          26841           8984              0  02b7cdad78333092  4df68cf257692b96
     44             59              5              0  02b7cdad78333092  51e9d0162d953ff2
     45             59              5              0  02b7cdad78333092  aab635a8e944a29e
     46          12871           3604              0  02b7cdad78333092  c3964e1d4e99585f
     47            600            255              0  02b7cdad78333092  d3fea09d3c155100
     48            725             45              1  0425062c4766f5d3  61e7572410003ce9
     49             71             14              1  1804b8d6265366b4  07f4b21e3d22cd67
     50             79             16              1  1804b8d6265366b4  2698687ab74a03a2
     51             61             10              1  1804b8d6265366b4  2ed8f5e28781a966
     52            310             50              5  1804b8d6265366b4  52f68edba5da0659
     53           3675           1333             34  1804b8d6265366b4  555fe6132aed6973
     54             67             10              1  1804b8d6265366b4  b736410c0b3b9d21
     55              8              8              0  1804b8d6265366b4  c4971953b77995eb
     56              8              5              0  1f6192f89ea2f2f3  0133f81b74a9b6c1
     57             65              8              1  1f6192f89ea2f2f3  1be912ef71fefc44
     58              4              4              0  1f6192f89ea2f2f3  1d2b122df58823c7
     59              4              4              0  1f6192f89ea2f2f3  27d742194c1f0d25
     60            260             92              2  1f6192f89ea2f2f3  35bf660f723b512b
     61            482            231              2  1f6192f89ea2f2f3  38ba09d5977c8fec
     62           3752            953             47  1f6192f89ea2f2f3  5747f3fd44283369
     63              4              4              0  1f6192f89ea2f2f3  5e081d71a6bbf2c0
     64             60              6              1  1f6192f89ea2f2f3  718706310014d162
     65             62             11              2  1f6192f89ea2f2f3  947468bb83c4a253
     66             56              5              1  1f6192f89ea2f2f3  9d07c7298f6a0b30
     67             80             14              2  1f6192f89ea2f2f3  a1e6741a1b6f77fd
     68             59              5              1  1f6192f89ea2f2f3  a817511143a786fa
     69             62              8              1  1f6192f89ea2f2f3  a9d32922a196269a
     70             59              5              1  1f6192f89ea2f2f3  bb9f05d20cea2ef3
     71             11              8              0  1f6192f89ea2f2f3  c073f656b4e0540e
     72             49              5              1  1f6192f89ea2f2f3  d3445648e0df7cd3
     73            184             92              0  1f6192f89ea2f2f3  ef5bad216079093c
     74             76             25              1  2317c109d66f141e  0d21997db7d4fbee
     75           2025           1172              1  2317c109d66f141e  1099240203d100c0
     76             70             49              0  2317c109d66f141e  1318d7458e08e914
     77            107             35              1  2317c109d66f141e  1a3d52fb0f3b6e23
     78            121             49              1  2317c109d66f141e  2369a65ab83f330a
     79             63             42              0  2317c109d66f141e  2daa056aa474162b
     80             28             28              0  2317c109d66f141e  3188d54cc06bf2ce
     81             44             44              0  2317c109d66f141e  3204e3cc87df149b
     82            214             70              4  2317c109d66f141e  3abaf30ac863478a
     83            307            156              2  2317c109d66f141e  3f250d8c325390cf
     84            170             63              1  2317c109d66f141e  435c3d89e6335052
     85             91             25              1  2317c109d66f141e  494f7cf0173c28e3
     86             56             35              0  2317c109d66f141e  4c4a1d52346d5cf1
     87             63             42              0  2317c109d66f141e  5cfbb025853e697d
     88            161             77              2  2317c109d66f141e  64359b9769e1d4c8
     89            264            156              0  2317c109d66f141e  656c6228f569a8b1
     90          50974          25106            188  2317c109d66f141e  6db92c487bcf0f41
     91             28             28              0  2317c109d66f141e  839f189b3c026308
     92            107             35              1  2317c109d66f141e  86940daf0d16a033
     93            304            121              1  2317c109d66f141e  86a86ede2fc875f6
     94             44             44              0  2317c109d66f141e  89b6660bce3c2c2c
     95            147             42              2  2317c109d66f141e  8a2a970187ae0fe3
     96            107             35              1  2317c109d66f141e  8b39d80040f7e3a2
     97             95             44              1  2317c109d66f141e  949a548f129e70dd
     98             60             42              0  2317c109d66f141e  9f6ca00e0fcfb2cd
     99            159             60              1  2317c109d66f141e  a93001b2ec1e0f16
    100           1087            671              1  2317c109d66f141e  b2a5bd037ac2e72f
    101            160             42              2  2317c109d66f141e  bd54dd3df0b9dc67
    102            187             70              1  2317c109d66f141e  c54e2485372b9e37
    103           8210           2825             97  2317c109d66f141e  d45d5dc7afa6038c
    104             60             42              2  2317c109d66f141e  e4c00b80fb4e0145
    105            128             63              1  2317c109d66f141e  ea3638f535a230dc
    106             28             28              0  2317c109d66f141e  f4103445025b9b11
    107            177             63              1  2317c109d66f141e  f4801d8dde0dd1cb
    108            135             63              1  2317c109d66f141e  f5749fcdb6e494cc
    109            732            330              7  2317c109d66f141e  f58d264004586064
    110          11000           4693             60  2317c109d66f141e  f8b1490ada9a15eb
    111             79             28              2  2317c109d66f141e  ff1a0abcdce33fcf
