============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0          11007              3           7661  0000000000000000  0000000000000000
      1         535901        1169636           3727  0000000000000001  0000000000000001
      2        14.3333             16              2  00cd149a786f0aab  009ef8b67f1fe58f
      3        3.33333             26              2  00cd149a786f0aab  05aff99e9a30de33
      4         588987        1739099           1322  00cd149a786f0aab  0b1c6d7df0e37bcd
      5        7.66666              8              0  00cd149a786f0aab  0d84ea9be53443c4
      6            144             15              0  00cd149a786f0aab  141d2d52fa89b287
      7          21688         117865              1  00cd149a786f0aab  1bb822ba7bd7cb1b
      8         334080        1618094             20  00cd149a786f0aab  1c4cd40b1c85e2c3
      9        1.66667             11              0  00cd149a786f0aab  1db88b4fca36bb19
     10        22900.3         169776           1040  00cd149a786f0aab  230e848ea99b0779
     11    3.04252e+06        5863702             72  00cd149a786f0aab  2633d222ad0465d6
     12        360.666            294              9  00cd149a786f0aab  2709780be66dea10
     13        715.666           1264             15  00cd149a786f0aab  2f83da88f51d3cee
     14        9.99999             74              3  00cd149a786f0aab  38c2a170c28015d4
     15        4.33333             11              0  00cd149a786f0aab  3ca43e15f84cade5
     16        10.6667              8              1  00cd149a786f0aab  3f3d3f5ef4f6b46e
     17        2.66666             21              3  00cd149a786f0aab  4bc66f1b60757840
     18        12103.3          29069            501  00cd149a786f0aab  4fcfbd14119795df
     19       0.666666              7              0  00cd149a786f0aab  64cdfbfc472edb56
     20        298.666            320              9  00cd149a786f0aab  6a5398a22ab7dee9
     21        6.33333             10              1  00cd149a786f0aab  6a8c65c5ba8ccc64
     22        77279.6          65638           2026  00cd149a786f0aab  74fb4d60c4ceeb8f
     23        63289.6         207904              2  00cd149a786f0aab  769030590867523e
     24        544.666            907              8  00cd149a786f0aab  79b3f96d73725cb6
     25          44299         282106           6274  00cd149a786f0aab  7dd6147e45e80118
     26            411            134             20  00cd149a786f0aab  821cb16cb9e34333
     27        5.99999             30              2  00cd149a786f0aab  900b292a8a412ef3
     28        1.33333              8              2  00cd149a786f0aab  90c3b8b71571aeb6
     29        943.332           1104             11  00cd149a786f0aab  a01b4bca2e728fb1
     30        453.333            752              2  00cd149a786f0aab  a04c70774a5ef9ee
     31    2.25299e+06        6178661          64715  00cd149a786f0aab  a1e33e9635b0a60a
     32          47261         122723              0  00cd149a786f0aab  a58f936b05571808
     33         642017        4538699              0  00cd149a786f0aab  a93a2ad889978766
     34        888.999           1566             24  00cd149a786f0aab  b56cb2948e710379
     35        3.33333             23              0  00cd149a786f0aab  b7b22362220deb11
     36        27316.6          93134            148  00cd149a786f0aab  bc5e7b9804a5ec3f
     37            463            803             33  00cd149a786f0aab  d21317f549311255
     38        5.66666             32              3  00cd149a786f0aab  d78edc4f08cbf688
     39         328837        1776189              2  00cd149a786f0aab  e6bf4d03c47f7f7d
